score,rewards,episode_time,episode_length
0,0.0,0.021853199985343963,20
0,0.0,0.02031890000216663,13
0,0.0,0.037899999995715916,20
0,0.0,0.021439800038933754,20
0,0.0,0.019089600013103336,20
0,0.0,0.02064890001202002,20
0,0.0,0.01692869997350499,20
0,0.0,0.02595469995867461,20
0,0.0,0.021506199962459505,20
0,0.0,0.02454260003287345,20
0,0.0,0.036765399971045554,20
0,0.0,0.022538999968674034,20
0,0.0,0.025186299986671656,20
0,0.0,0.021432000037748367,20
0,0.0,0.018617200024891645,16
0,0.0,0.0207945000147447,20
0,0.0,0.021822300041094422,20
0,0.0,0.04104929999448359,20
0,0.0,0.02162379998480901,20
0,0.0,0.026054600020870566,20
0,0.0,0.019104900013189763,20
0,0.0,0.02066420001210645,20
0,0.0,0.029900600027758628,20
0,0.0,0.020147400035057217,20
0,0.0,0.017409800027962774,20
0,0.0,0.019936800003051758,20
0,0.0,0.02623469999525696,20
0,0.0,0.01722500001778826,16
0,0.0,0.015277400030754507,20
0,0.0,0.02205969998613,20
0,0.0,0.022347500023897737,20
0,0.0,0.025767800048924983,18
0,0.0,0.037473400007002056,20
0,0.0,0.04144439997617155,20
0,0.0,0.024202499946113676,20
0,0.0,0.02036919997772202,20
0,-3.0,0.029093399993143976,20
0,0.0,0.018462899955920875,20
0,0.0,0.01781160000246018,20
0,0.0,0.0227856999845244,20
0,0.0,0.022361400013323873,20
0,0.0,0.024165300012100488,20
0,0.0,0.015489900019019842,20
0,0.0,0.03557010000804439,20
0,0.0,0.02034980000462383,20
0,0.0,0.02151269995374605,20
0,0.0,0.018739800027105957,20
0,0.0,0.02107149997027591,20
0,0.0,0.02278979995753616,20
0,0.0,0.022195100027602166,20
0,0.0,0.018462000007275492,20
0,0.0,0.020572400011587888,20
0,0.0,0.02182269998593256,20
0,0.0,0.025032700039446354,20
0,0.0,0.0240330999949947,20
0,0.0,0.021535600011702627,20
0,0.0,0.022358099988196045,20
0,0.0,0.020729499985463917,20
0,0.0,0.018768500012811273,20
0,0.0,0.027209899970330298,20
0,0.0,0.020232399983797222,20
0,0.0,0.027550800004974008,20
0,0.0,0.019302000000607222,20
0,0.0,0.02076909999595955,20
0,0.0,0.03792060003615916,20
0,0.0,0.020711599965579808,20
0,0.0,0.02429400000255555,20
0,0.0,0.020436599967069924,20
0,0.0,0.018762499967124313,20
0,0.0,0.020603399956598878,20
0,0.0,0.028934600006323308,20
0,0.0,0.02076019998639822,20
0,0.0,0.017884800035972148,20
0,0.0,0.02130530000431463,20
0,0.0,0.023457900038920343,20
0,0.0,0.02192470000591129,20
0,0.0,0.02233659999910742,20
0,0.0,0.020431699987966567,20
0,0.0,0.021640899998601526,20
0,0.0,0.015044700005091727,19
0,0.0,0.027849300007801503,20
0,0.0,0.01674380002077669,20
0,0.0,0.020430200034752488,20
0,0.0,0.021251300000585616,20
0,0.0,0.02128899999661371,20
0,0.0,0.025246900040656328,20
0,0.0,0.01816620002500713,20
0,0.0,0.021216200024355203,20
0,0.0,0.02243880002060905,20
0,0.0,0.020346100034657866,20
0,0.0,0.02815769996959716,20
0,0.0,0.030683499993756413,20
0,0.0,0.01825930003542453,20
0,0.0,0.022695699997711927,20
0,0.0,0.030621199985034764,1
0,0.0,0.026863700011745095,4
0,0.0,0.020856500021182,20
0,-2.0,0.030711700033862144,20
0,0.0,0.02181980002205819,20
0,0.0,0.023666799999773502,20
0,-2.0,0.018169399991165847,20
0,0.0,0.021771100000478327,20
0,0.0,0.020633500011172146,20
0,0.0,0.03291060001356527,20
0,0.0,0.021768700040411204,20
0,0.0,0.017043800035025924,20
0,0.0,0.02023300004657358,20
0,0.0,0.02188200003001839,20
0,0.0,0.017089799977838993,20
0,0.0,0.019938600016757846,20
0,0.0,0.01990070001920685,20
0,0.0,0.018801199970766902,20
0,0.0,0.022959499969147146,20
0,0.0,0.018259100033901632,20
0,0.0,0.01910360000329092,20
0,0.0,0.023098499979823828,20
0,0.0,0.020734300022013485,20
0,0.0,0.01620750001166016,7
0,0.0,0.0312563999905251,20
0,0.0,0.020690200035460293,20
0,0.0,0.022507400019094348,20
0,0.0,0.0227677000220865,20
0,0.0,0.021384700026828796,20
0,0.0,0.019175499968696386,20
0,0.0,0.019713099987711757,20
0,0.0,0.019849699980113655,20
0,0.0,0.020488000009208918,20
0,0.0,0.023254400002770126,20
0,0.0,0.02001219999510795,20
0,0.0,0.018628700054250658,20
0,0.0,0.02029660000698641,20
0,0.0,0.017656799987889826,20
0,0.0,0.02097050001611933,20
0,0.0,0.020091100013814867,20
0,0.0,0.022022899996954948,20
0,0.0,0.026627800019923598,20
0,0.0,0.02865430002566427,20
0,0.0,0.020648000005166978,20
0,0.0,0.020715199992991984,20
0,0.0,0.021424900041893125,20
0,0.0,0.023044299974571913,20
0,0.0,0.023491800006013364,20
0,0.0,0.02149929996812716,20
0,0.0,0.019871900032740086,20
0,0.0,0.02237209997838363,20
0,0.0,0.020975999999791384,20
0,0.0,0.017151599982753396,20
0,0.0,0.03019810002297163,20
0,0.0,0.020670700003392994,20
0,0.0,0.04430160002084449,20
0,0.0,0.018666100047994405,20
0,0.0,0.021515500033274293,20
0,0.0,0.03241500002332032,20
0,-2.0,0.03192809998290613,20
0,0.0,0.021834100014530122,20
0,0.0,0.025778000010177493,20
0,0.0,0.019210900005418807,20
0,0.0,0.02161649998743087,20
0,0.0,0.03158149996306747,18
0,0.0,0.021478100039530545,20
0,0.0,0.01813939999556169,20
0,0.0,0.01866820000577718,20
0,0.0,0.021629000024404377,20
0,0.0,0.02136780001455918,20
0,0.0,0.019551699981093407,20
0,-2.0,0.0234141000546515,20
0,0.0,0.017995200003497303,20
0,0.0,0.016740999999456108,18
0,0.0,0.018612999992910773,20
0,0.0,0.021267800009809434,14
0,0.0,0.019950099987909198,20
0,0.0,0.02833409997401759,20
0,0.0,0.0203273999504745,20
0,0.0,0.02528479997999966,20
0,-2.0,0.0290526999742724,20
0,0.0,0.020540700003039092,20
0,0.0,0.021078400022815913,20
0,0.0,0.01869489997625351,20
0,0.0,0.02074840001296252,20
0,0.0,0.017617999983485788,20
0,0.0,0.02028630004497245,20
0,0.0,0.01797190000070259,20
0,0.0,0.03049740003189072,20
0,0.0,0.022932699997909367,20
0,0.0,0.017747000034432858,20
0,0.0,0.019090100016910583,20
0,0.0,0.020548800006508827,20
0,-2.0,0.020621500036213547,20
0,0.0,0.041605699982028455,20
0,0.0,0.021746400045230985,20
0,0.0,0.018108899996150285,8
0,0.0,0.027295099978800863,20
0,0.0,0.020981799985747784,20
0,0.0,0.03199980000499636,20
0,0.0,0.020430699980352074,20
0,0.0,0.019155199988745153,20
0,-2.0,0.019968500011600554,20
0,0.0,0.021707600040826946,20
0,0.0,0.01960140001028776,20
0,0.0,0.017208300007041544,20
0,0.0,0.0199809999903664,20
0,0.0,0.021657200006302446,20
0,0.0,0.015404700010549277,6
0,0.0,0.021165399986784905,20
0,0.0,0.023617200029548258,20
0,0.0,0.022291100001893938,20
0,-4.0,0.021698699973057956,20
0,0.0,0.021361200022511184,20
0,0.0,0.02097810001578182,20
0,0.0,0.018157500016968697,20
0,0.0,0.06861079996451735,20
0,0.0,0.021197999943979084,20
0,0.0,0.016867699974682182,16
0,0.0,0.0288482999894768,20
0,0.0,0.02152469998691231,20
0,0.0,0.022061499999836087,20
0,0.0,0.021234899992123246,20
0,-2.0,0.017387699976097792,20
0,0.0,0.017508500022813678,20
0,0.0,0.021428200008813292,20
0,0.0,0.022239399957470596,20
0,0.0,0.02895190002163872,20
0,0.0,0.022445600014179945,20
0,0.0,0.016255599970463663,20
0,0.0,0.021901600004639477,20
0,0.0,0.03357799997320399,20
0,0.0,0.021286900038830936,20
0,0.0,0.021770199993625283,20
0,0.0,0.02137629996286705,20
0,0.0,0.018516199954319745,20
0,0.0,0.018981400004122406,20
0,-2.0,0.021991699992213398,20
0,0.0,0.018371400015894324,20
0,0.0,0.021163999976124614,20
0,0.0,0.021003800036851317,20
0,0.0,0.02100910001900047,20
0,0.0,0.018346400000154972,20
0,0.0,0.014782199985347688,20
0,0.0,0.020259200013242662,20
0,0.0,0.025654299999587238,20
0,-1.0,0.027262000017799437,20
0,0.0,0.019620299979578704,20
0,0.0,0.0157980999792926,20
0,0.0,0.023150700028054416,20
0,0.0,0.02174539997940883,20
0,0.0,0.017715000023599714,19
0,0.0,0.02075419999891892,20
0,0.0,0.01518649997888133,20
0,0.0,0.023829100013244897,20
0,0.0,0.02069340000161901,20
0,0.0,0.01639379997504875,20
0,0.0,0.018533799971919507,20
0,-2.0,0.020372600003611296,20
0,0.0,0.01940579997608438,20
0,0.0,0.027482000004965812,20
0,0.0,0.02153069997439161,20
0,0.0,0.03081440000096336,20
0,0.0,0.020529700035694987,20
0,0.0,0.021605700021609664,20
0,0.0,0.02037209999980405,20
0,0.0,0.017549999989569187,20
0,0.0,0.01674079999793321,19
0,0.0,0.018779599980916828,20
0,0.0,0.042961300001479685,20
0,0.0,0.021057100035250187,20
0,0.0,0.024910999985877424,20
0,0.0,0.03620899998350069,20
0,0.0,0.0223827000008896,20
0,0.0,0.02212929999222979,20
0,0.0,0.0221529999980703,20
0,0.0,0.026592899987008423,20
0,-2.0,0.017820300010498613,20
0,0.0,0.020743499975651503,20
0,0.0,0.01986509998096153,20
0,0.0,0.026077899965457618,14
0,0.0,0.021439300035126507,20
0,0.0,0.021455399983096868,20
0,0.0,0.02152759995078668,20
0,-2.0,0.01872599998023361,20
0,0.0,0.01834060001419857,20
0,0.0,0.03584419999970123,20
0,0.0,0.017092599999159575,20
0,0.0,0.025841199967544526,20
0,0.0,0.02187609998509288,20
0,0.0,0.019295600010082126,20
0,0.0,0.021278400032315403,20
0,0.0,0.021530100028030574,20
0,0.0,0.01563259999966249,20
0,0.0,0.020431699987966567,20
0,0.0,0.022622199961915612,20
0,0.0,0.02192179998382926,20
0,0.0,0.021959800040349364,20
0,0.0,0.019126700004562736,16
0,0.0,0.015539900050498545,6
0,0.0,0.18470189999789,20
0,0.0,0.020575699978508055,20
0,0.0,0.026306199957616627,20
0,0.0,0.023241600021719933,20
0,0.0,0.02339330001268536,20
0,0.0,0.03164529998321086,20
0,0.0,0.021411299996543676,20
0,0.0,0.02224309998564422,20
0,0.0,0.031039800029248,20
0,0.0,0.020442700013518333,20
0,0.0,0.024129900033585727,20
0,0.0,0.02109080000082031,20
0,0.0,0.03011779999360442,20
0,0.0,0.01698080002097413,18
0,0.0,0.029707200010307133,20
0,0.0,0.021599499974399805,20
0,0.0,0.03239379997830838,20
0,0.0,0.023320799984503537,20
0,-3.0,0.018218700017314404,20
0,0.0,0.02846629999112338,20
0,0.0,0.020583299978170544,20
0,0.0,0.018896699999459088,20
0,0.0,0.02120310004102066,20
0,0.0,0.021956700016744435,20
0,0.0,0.03554549999535084,20
0,0.0,0.03065129998140037,20
0,0.0,0.021848800010047853,20
0,0.0,0.01797909999731928,20
0,0.0,0.022265099978540093,20
0,0.0,0.019476299989037216,20
0,0.0,0.018008599989116192,20
0,0.0,0.01915720000397414,20
0,0.0,0.021987899963278323,20
0,0.0,0.01991689996793866,20
0,0.0,0.017400300013832748,20
0,0.0,0.016411999997217208,16
0,0.0,0.02473230002215132,20
0,0.0,0.01631259999703616,12
0,0.0,0.01875260000815615,20
0,0.0,0.016354199964553118,20
0,0.0,0.020923500007484108,20
0,0.0,0.01713780005229637,20
0,0.0,0.042029400006867945,20
0,0.0,0.022390400001313537,20
0,0.0,0.021093200019095093,20
0,0.0,0.02014989999588579,20
0,0.0,0.022788300004322082,20
0,0.0,0.01945630001137033,20
0,0.0,0.024906400009058416,20
0,0.0,0.021584900037851185,20
0,0.0,0.021297500003129244,20
0,0.0,0.02191020001191646,20
0,0.0,0.021030700008850545,20
0,0.0,0.030256700003519654,20
0,-1.0,0.020983299997169524,20
0,0.0,0.02022409997880459,20
0,0.0,0.028440299967769533,20
0,0.0,0.023150799970608205,20
0,0.0,0.030883600004017353,20
0,-2.0,0.05958709999686107,20
0,0.0,0.023276599997188896,20
0,0.0,0.03620309999678284,20
0,0.0,0.021720800024922937,20
0,0.0,0.020837799995206296,20
0,0.0,0.17693119996692985,20
0,0.0,0.023375799995847046,20
0,0.0,0.05206810001982376,20
0,0.0,0.021109700028318912,20
0,0.0,0.018628799996804446,12
0,0.0,0.020031799969729036,20
0,0.0,0.019906000001356006,20
0,0.0,0.027831299987155944,20
0,0.0,0.020873399975243956,20
0,0.0,0.022674899955745786,20
0,0.0,0.020747300004586577,20
0,0.0,0.02076159999705851,20
0,0.0,0.015494199993554503,20
0,0.0,0.020189000002574176,20
0,0.0,0.021825800009537488,20
0,0.0,0.016265299986116588,20
0,0.0,0.01840619998984039,20
0,0.0,0.02262100001098588,20
0,0.0,0.026738300046417862,20
0,0.0,0.02851499995449558,20
0,0.0,0.021626200003083795,20
0,0.0,0.01925050001591444,20
0,0.0,0.02083449997007847,20
0,0.0,0.022697499953210354,20
0,0.0,0.02942039998015389,20
0,0.0,0.016308900027070194,17
0,0.0,0.017189799982588738,20
0,0.0,0.018992199969943613,20
0,0.0,0.024616400012746453,20
0,0.0,0.026476899976842105,20
0,0.0,0.02096920000622049,20
0,0.0,0.024902000033762306,20
0,0.0,0.021827499964274466,20
0,0.0,0.015340699988882989,9
0,0.0,0.02116790000582114,20
0,0.0,0.027873000013642013,20
0,0.0,0.017134200024884194,20
0,0.0,0.022292600013315678,20
0,0.0,0.025882499990984797,20
0,0.0,0.022128699987661093,20
0,0.0,0.02283620001981035,20
0,0.0,0.022437800012994558,20
0,0.0,0.021509599988348782,20
0,0.0,0.025314099970273674,20
0,0.0,0.020362699986435473,20
0,0.0,0.03058050002437085,20
0,0.0,0.019224200048483908,20
0,0.0,0.022411699988879263,20
0,0.0,0.03403400001116097,20
0,0.0,0.019289700023364276,20
0,0.0,0.02119010000023991,20
0,0.0,0.023561100009828806,20
0,0.0,0.02063420001650229,20
0,0.0,0.020281899953261018,20
0,0.0,0.016998699982650578,20
0,0.0,0.020432499994058162,20
0,0.0,0.02460219996282831,20
0,0.0,0.02108460001181811,20
0,0.0,0.021659300022292882,20
0,0.0,0.027574500010814518,4
0,0.0,0.01985929999500513,20
0,0.0,0.18493980000494048,20
0,0.0,0.038153400004375726,20
0,0.0,0.019676800002343953,20
0,0.0,0.025404100015293807,20
0,0.0,0.01842070004204288,20
0,0.0,0.02193829999305308,20
0,0.0,0.03065009997226298,20
0,0.0,0.017738099966663867,5
0,0.0,0.017774000007193536,20
0,0.0,0.017479500034824014,20
0,0.0,0.02197050000540912,20
0,0.0,0.018498199991881847,20
0,0.0,0.019679500022903085,20
0,0.0,0.023170100001152605,20
0,0.0,0.02160050004022196,20
0,0.0,0.021254299965221435,20
0,0.0,0.023221999988891184,20
0,0.0,0.028379200026392937,20
0,0.0,0.021892499993555248,20
0,0.0,0.028382399992551655,20
0,0.0,0.01727819995721802,20
0,0.0,0.02087420003954321,20
0,0.0,0.020002700039185584,20
0,0.0,0.023006000032182783,20
0,0.0,0.01858380000339821,20
0,0.0,0.03779020003275946,20
0,0.0,0.021162399963941425,20
0,0.0,0.020636400033254176,20
0,0.0,0.03993700002320111,2
0,0.0,0.022655999986454844,20
0,0.0,0.025988199980929494,20
0,0.0,0.017698300012852997,20
0,0.0,0.021489400009159,20
0,0.0,0.01605009997729212,20
0,0.0,0.021155100024770945,20
0,0.0,0.026297799951862544,20
0,0.0,0.02007279999088496,20
0,0.0,0.02096940000774339,20
0,0.0,0.020919499977026135,20
0,0.0,0.016058500041253865,20
0,0.0,0.02300349995493889,20
0,0.0,0.03916809998918325,20
0,0.0,0.025955400022212416,20
0,0.0,0.020400599983986467,20
0,0.0,0.030781199980992824,20
0,-2.0,0.03150450001703575,20
0,0.0,0.01588449999690056,18
0,0.0,0.01927399996202439,20
0,0.0,0.018844900012481958,8
0,0.0,0.021328700007870793,20
0,0.0,0.025505199970211834,20
0,0.0,0.02157069998793304,20
0,0.0,0.02162549999775365,20
0,-4.0,0.01843389996793121,20
0,0.0,0.02134269999805838,20
0,0.0,0.024433800019323826,20
0,0.0,0.024127099954057485,20
0,0.0,0.021361400024034083,20
0,0.0,0.018297100032214075,20
0,0.0,0.0201795999892056,20
0,0.0,0.02710010000737384,20
0,0.0,0.02353840001160279,20
0,0.0,0.02200649998849258,20
0,0.0,0.03103359998203814,20
0,0.0,0.021001400018576533,3
0,0.0,0.020701800007373095,20
0,0.0,0.021943500032648444,20
0,0.0,0.020426200004294515,20
0,0.0,0.01687980000860989,20
0,0.0,0.022041500022169203,20
0,0.0,0.020407099975273013,20
0,0.0,0.02907190000405535,20
0,0.0,0.017716000031214207,20
0,0.0,0.022430800017900765,20
0,0.0,0.025092699972447008,20
0,0.0,0.025380200007930398,20
0,0.0,0.023066299967467785,20
0,0.0,0.02197659999364987,20
0,0.0,0.03345870005432516,20
0,0.0,0.02202969999052584,20
0,0.0,0.03276120004011318,20
0,0.0,0.02041040000040084,20
0,0.0,0.021063099964521825,20
0,0.0,0.02212310000322759,20
0,0.0,0.01866250002058223,20
0,0.0,0.022575800016056746,20
0,0.0,0.021291399956680834,20
0,0.0,0.01783859997522086,9
0,0.0,0.020520700025372207,20
0,0.0,0.029349800024647266,20
0,0.0,0.029508800012990832,20
0,0.0,0.02273850003257394,20
0,0.0,0.017697999952360988,20
0,0.0,0.02084750001085922,20
0,0.0,0.025188300001900643,20
0,0.0,0.02634419995592907,20
0,0.0,0.01957339997170493,20
0,0.0,0.02195429999846965,20
0,0.0,0.02268350002123043,20
