score,rewards,episode_time,episode_length
0,0.0,0.023851300007663667,20
0,0.0,0.023190899984911084,20
0,-2.0,0.021239099965896457,20
0,0.0,0.01753030001418665,20
0,0.0,0.018197999976109713,20
0,0.0,0.021268599957693368,20
0,0.0,0.016815799986943603,20
0,0.0,0.017858600011095405,20
0,0.0,0.01799570000730455,20
0,0.0,0.025850000034552068,20
0,0.0,0.015354299976024777,20
0,0.0,0.01650799997150898,20
0,0.0,0.015096299990545958,20
0,-1.0,0.02396929997485131,20
0,0.0,0.016075899999123067,20
0,-2.0,0.020413000020198524,20
0,0.0,0.017815800034441054,20
0,-1.0,0.027142400038428605,20
0,0.0,0.020939900015946478,20
0,0.0,0.020873299974482507,20
0,0.0,0.023949200054630637,20
0,0.0,0.024946600024122745,20
0,0.0,0.030028300010599196,20
0,0.0,0.022117700020316988,20
0,0.0,0.023774100001901388,20
0,0.0,0.021201200026553124,20
0,0.0,0.04245649999938905,20
0,0.0,0.02016300003742799,20
0,0.0,0.018806199950631708,20
0,0.0,0.016511599998921156,20
0,0.0,0.02345510001759976,20
0,0.0,0.04127750004408881,20
0,0.0,0.01592569996137172,20
0,0.0,0.023116600001230836,20
0,0.0,0.021629499970003963,20
0,0.0,0.02905750001082197,20
0,0.0,0.05876200000056997,20
0,0.0,0.03294920001644641,20
0,0.0,0.04923220002092421,20
0,0.0,0.02669840003363788,20
0,-2.0,0.01760010002180934,20
0,0.0,0.038311999989673495,20
0,0.0,0.02659490000223741,20
0,-1.0,0.020938900008331984,20
0,0.0,0.02203160000499338,20
0,0.0,0.03539669996825978,20
0,0.0,0.030960400006733835,20
0,0.0,0.01563959999475628,1
0,0.0,0.01805650000460446,20
0,0.0,0.017837799969129264,11
0,0.0,0.05378420004853979,20
0,0.0,0.03844790003495291,20
0,0.0,0.02660390001256019,20
0,0.0,0.016819600015878677,3
0,0.0,0.022766900015994906,20
0,0.0,0.024383399984799325,20
0,0.0,0.014400999993085861,13
0,0.0,0.027659500017762184,20
0,0.0,0.014149800001177937,20
0,0.0,0.016605000011622906,20
0,0.0,0.022387699980754405,20
0,0.0,0.02420960000017658,20
0,0.0,0.019468899990897626,20
0,0.0,0.01671980001265183,20
0,0.0,0.028201699955388904,20
0,0.0,0.01591980003286153,20
0,0.0,0.015386200044304132,20
0,0.0,0.018614400003571063,20
0,0.0,0.02859770000213757,20
0,0.0,0.03153740003472194,20
0,0.0,0.022037699993234128,20
0,0.0,0.028141000017058104,20
0,0.0,0.02070560003630817,20
0,0.0,0.0213528000167571,20
0,0.0,0.022982999973464757,20
0,0.0,0.01829060004092753,20
0,0.0,0.017482199997175485,20
0,0.0,0.028213299985509366,20
0,0.0,0.030473899969365448,20
0,0.0,0.01960450003389269,20
0,0.0,0.026103399985004216,20
0,0.0,0.023698499950114638,20
0,0.0,0.033989000017754734,20
0,0.0,0.01744910003617406,20
0,0.0,0.025235600012820214,20
0,0.0,0.02282699994975701,20
0,0.0,0.01741760002914816,20
0,0.0,0.032680300006177276,20
0,0.0,0.027363300032448024,20
0,0.0,0.014963600027840585,20
0,0.0,0.017474799999035895,20
0,0.0,0.03247340000234544,20
0,0.0,0.018708999967202544,20
0,0.0,0.01563249999890104,20
0,0.0,0.022962999995797873,20
0,0.0,0.016750100010540336,20
0,0.0,0.0181631000014022,20
0,0.0,0.02657410001847893,20
0,0.0,0.018473099975381047,20
0,0.0,0.018172699958086014,20
0,0.0,0.017054199997801334,20
0,0.0,0.02888550003990531,20
0,0.0,0.01938810001593083,20
0,0.0,0.01640419999603182,20
0,0.0,0.03736930002924055,20
0,0.0,0.018722500011790544,20
0,0.0,0.020101800037082285,3
0,0.0,0.02576220000628382,20
0,0.0,0.01887999998871237,20
0,-2.0,0.027246400015428662,20
0,0.0,0.015077800024300814,20
0,0.0,0.015117999981157482,20
0,0.0,0.030978200025856495,20
0,0.0,0.024459000036586076,20
0,0.0,0.01799869997194037,7
0,-4.0,0.01990820001810789,20
0,0.0,0.028996200009714812,20
0,0.0,0.02301840001018718,20
0,0.0,0.031232900044415146,20
0,0.0,0.016591699968557805,20
0,0.0,0.03357879997929558,20
0,0.0,0.026779100007843226,20
0,0.0,0.022486100031528622,20
0,0.0,0.02200639998773113,13
0,0.0,0.016202600032556802,20
0,0.0,0.03782580001279712,20
0,0.0,0.025255699991248548,20
0,0.0,0.02744360000360757,20
0,0.0,0.0266643000068143,20
0,0.0,0.021427600004244596,20
0,0.0,0.0172694000066258,20
0,0.0,0.022240899968892336,20
0,0.0,0.02620369999203831,20
0,0.0,0.026283400016836822,20
0,0.0,0.025195700000040233,20
0,0.0,0.018085099989548326,20
0,0.0,0.020454400044400245,20
0,0.0,0.01772020000498742,20
0,0.0,0.02531169995199889,20
0,0.0,0.01766529999440536,20
0,0.0,0.02021200000308454,20
0,0.0,0.017474299995228648,20
0,0.0,0.0338070000289008,20
0,0.0,0.016498800017870963,20
0,0.0,0.019642099970951676,20
0,0.0,0.03093449998414144,20
0,0.0,0.028557400044519454,20
0,0.0,0.018154399993363768,20
0,0.0,0.017226200026925653,14
0,0.0,0.0179764999775216,20
0,0.0,0.01849930000025779,5
0,0.0,0.02917120000347495,20
0,0.0,0.024862099962774664,20
0,0.0,0.01717639999696985,20
0,0.0,0.03366049996111542,20
0,0.0,0.01840770000126213,20
0,0.0,0.01763679995201528,20
0,0.0,0.025355899997521192,20
0,0.0,0.025237899972125888,20
0,0.0,0.023982999962754548,20
0,0.0,0.021004099980928004,20
0,0.0,0.023858599946834147,20
0,0.0,0.027727900014724582,20
0,0.0,0.019434599962551147,20
0,0.0,0.023611799988429993,20
0,0.0,0.022444000001996756,20
0,0.0,0.016264400037471205,20
0,0.0,0.020944899995811284,20
0,0.0,0.021141999983228743,20
0,0.0,0.01922810001997277,20
0,0.0,0.018528599990531802,20
0,0.0,0.031007900019176304,20
0,0.0,0.01686659996630624,20
0,0.0,0.019649699970614165,20
0,0.0,0.03125729999737814,20
0,0.0,0.025401099992450327,20
0,0.0,0.02941890002693981,20
0,0.0,0.027026900032069534,20
0,0.0,0.01789180003106594,20
0,0.0,0.017831800039857626,20
0,0.0,0.026186699979007244,20
0,0.0,0.023599300009664148,20
0,0.0,0.025976100005209446,9
0,0.0,0.022489100054372102,20
0,0.0,0.024252899980638176,20
0,0.0,0.024906200007535517,20
0,0.0,0.02055580000160262,20
0,0.0,0.022154999955091625,20
0,0.0,0.026912699977401644,20
0,0.0,0.01799389999359846,20
0,0.0,0.016261100012343377,6
0,-1.0,0.026739599998109043,20
0,0.0,0.02687920001335442,20
0,0.0,0.01568710000719875,20
0,0.0,0.035532700014300644,20
0,0.0,0.019140499993227422,20
0,-2.0,0.019520999980159104,20
0,0.0,0.025376700039487332,20
0,0.0,0.028283299994654953,20
0,0.0,0.01662509999005124,20
0,0.0,0.016615700034890324,20
0,0.0,0.02393239998491481,20
0,0.0,0.01959099998930469,20
0,0.0,0.03280380001524463,20
0,0.0,0.01916480000363663,20
0,0.0,0.02658460004022345,20
0,-2.0,0.02127579995431006,20
0,0.0,0.0255903999786824,20
0,0.0,0.01664269994944334,20
0,0.0,0.02672669995808974,20
0,0.0,0.018258099968079478,7
0,0.0,0.026313900016248226,20
0,0.0,0.029804999998304993,20
0,0.0,0.017783000017516315,20
0,0.0,0.027223599958233535,20
0,0.0,0.025487100007012486,20
0,0.0,0.025190900021698326,20
0,0.0,0.016212199989240617,20
0,0.0,0.028722800023388118,20
0,0.0,0.014574100030586123,20
0,0.0,0.018212599970865995,20
0,0.0,0.03303280001273379,20
0,0.0,0.016806800034828484,20
0,0.0,0.023047099995892495,20
0,0.0,0.017702900047879666,20
0,0.0,0.01727569999638945,20
0,0.0,0.017883400025311857,20
0,0.0,0.033742800005711615,20
0,-1.0,0.017578199971467257,20
0,0.0,0.031496599956881255,20
0,0.0,0.01650199998402968,20
0,0.0,0.023931500036269426,20
0,0.0,0.01527700002770871,6
0,0.0,0.01886830001603812,20
0,0.0,0.01801030000206083,20
0,0.0,0.023339300008956343,20
0,0.0,0.02200759999686852,20
0,0.0,0.025312099955044687,20
0,0.0,0.03382920002331957,20
0,0.0,0.020101499976590276,20
0,0.0,0.02313970000250265,20
0,0.0,0.023577100015245378,20
0,0.0,0.0172753999941051,20
0,0.0,0.029412099975161254,20
0,0.0,0.02574150002328679,20
0,0.0,0.0149418999790214,20
0,0.0,0.028361199947539717,20
0,-2.0,0.027258899994194508,20
0,0.0,0.019547299947589636,20
0,0.0,0.018772599985823035,20
0,0.0,0.032058099983260036,20
0,0.0,0.015126399986911565,19
0,0.0,0.014933799975551665,20
0,0.0,0.019882399996276945,20
0,0.0,0.02215309999883175,20
0,0.0,0.019486600009258837,20
0,0.0,0.015422500029671937,20
0,0.0,0.029284199990797788,20
0,0.0,0.02342890005093068,20
0,0.0,0.0170203999732621,20
0,0.0,0.022217600024305284,20
0,0.0,0.017783999966923147,20
0,0.0,0.027994399948511273,20
0,0.0,0.02277550002327189,2
0,0.0,0.01675250002881512,20
0,0.0,0.033015099994372576,20
0,0.0,0.021931299997959286,20
0,0.0,0.02498719998402521,20
0,0.0,0.02238239999860525,20
0,0.0,0.02759359998162836,20
0,0.0,0.020913700049277395,20
0,0.0,0.01944640005240217,20
0,0.0,0.02737279998837039,20
0,0.0,0.03322679997654632,20
0,0.0,0.014337400032673031,20
0,0.0,0.01947260001907125,10
0,0.0,0.0247339999768883,20
0,0.0,0.021636200021021068,20
0,0.0,0.02529520000098273,20
0,0.0,0.022783700027503073,20
0,0.0,0.018777199962642044,20
0,0.0,0.01659569999901578,20
0,-4.0,0.03240569995250553,20
0,0.0,0.02155419997870922,20
0,0.0,0.015103799989446998,20
0,0.0,0.03273119998630136,20
0,0.0,0.026160400011576712,20
0,0.0,0.015564500004984438,20
0,0.0,0.021663099993020296,20
0,0.0,0.0245604999945499,20
0,0.0,0.020304199948441237,4
0,0.0,0.015071099973283708,20
0,0.0,0.020187300047837198,20
0,0.0,0.019332600000780076,20
0,0.0,0.02868230000603944,20
0,0.0,0.018938300025183707,20
0,0.0,0.022732699988409877,20
0,0.0,0.0269564000191167,20
0,0.0,0.02790159999858588,20
0,0.0,0.02546289999736473,20
0,0.0,0.04007029999047518,20
0,0.0,0.01570970000466332,20
0,0.0,0.017034800024703145,20
0,0.0,0.0306855000089854,20
0,0.0,0.01634799997555092,20
0,0.0,0.03997340000933036,20
0,0.0,0.014001699979417026,2
0,0.0,0.028698300011456013,20
0,-1.0,0.025722699996549636,20
0,0.0,0.02112739998847246,20
0,0.0,0.026088599988725036,20
0,0.0,0.015890999988187104,20
0,0.0,0.017712000000756234,8
0,0.0,0.021810400008689612,20
0,0.0,0.022184900008141994,20
0,0.0,0.023699500015936792,20
0,-1.0,0.024327200022526085,20
0,-2.0,0.020473399956244975,20
0,0.0,0.01690940000116825,20
0,0.0,0.01786829996854067,20
0,0.0,0.024379400012549013,20
0,0.0,0.01854980003554374,20
0,0.0,0.015933700022287667,20
0,0.0,0.02735640003811568,20
0,0.0,0.022494399978313595,20
0,0.0,0.018967900017742068,20
0,0.0,0.02104329998837784,20
0,0.0,0.023252800048794597,20
0,0.0,0.017962600046303123,20
0,0.0,0.016197199991438538,20
0,0.0,0.07088320003822446,20
0,0.0,0.019280700013041496,20
0,0.0,0.02059889998054132,20
0,0.0,0.025687000015750527,20
0,0.0,0.01914839999517426,20
0,0.0,0.01827709999633953,20
0,0.0,0.01986840000608936,20
0,0.0,0.02754170005209744,20
0,0.0,0.022928599966689944,20
0,0.0,0.01945650001289323,20
0,0.0,0.02286239998647943,20
0,0.0,0.021033699973486364,20
0,0.0,0.020203899999614805,20
0,0.0,0.025402800005394965,20
0,0.0,0.03030500002205372,20
0,0.0,0.025244200020097196,20
0,0.0,0.02482699998654425,20
0,0.0,0.021807999990414828,20
0,0.0,0.022808799985796213,20
0,0.0,0.01427520002471283,20
0,0.0,0.020460299972910434,20
0,0.0,0.022992000041995198,20
0,0.0,0.014555799949448556,20
0,0.0,0.022845500032417476,20
0,0.0,0.03265780000947416,20
0,0.0,0.019156700000166893,20
0,0.0,0.02013049996457994,20
0,0.0,0.02307449997169897,20
0,0.0,0.015042099985294044,20
0,0.0,0.017265899979975075,20
0,0.0,0.019413899979554117,20
0,0.0,0.024529899994377047,20
0,0.0,0.02035590005107224,20
0,0.0,0.016566400008741766,20
0,0.0,0.02639040001668036,20
0,0.0,0.02454399998532608,20
0,0.0,0.0165378000237979,9
0,0.0,0.015179399983026087,20
0,0.0,0.017571500036865473,16
0,0.0,0.020187199988868088,20
0,0.0,0.024918600043747574,20
0,0.0,0.024607300001662225,18
0,-2.0,0.02623029996175319,20
0,0.0,0.014089500007685274,20
0,0.0,0.014632600010372698,20
0,0.0,0.026243200001772493,20
0,0.0,0.016409899981226772,20
0,0.0,0.020875000045634806,20
0,0.0,0.028728800010867417,20
0,0.0,0.02467170002637431,20
0,0.0,0.018218100012745708,20
0,0.0,0.01996750000398606,12
0,0.0,0.0300839000265114,20
0,0.0,0.024288399959914386,20
0,0.0,0.015549700008705258,20
0,0.0,0.027829800033941865,20
0,-2.0,0.017623099964112043,20
0,0.0,0.017367799999192357,20
0,0.0,0.02503899997100234,20
0,0.0,0.01685040001757443,20
0,0.0,0.014144100015982985,20
0,0.0,0.023070800001733005,20
0,0.0,0.017526799987535924,20
0,0.0,0.017070300003979355,20
0,0.0,0.019448600010946393,20
0,0.0,0.025538900052197278,20
0,0.0,0.02821269998094067,20
0,0.0,0.016960999986622483,20
0,0.0,0.0210300000035204,20
0,0.0,0.02628809999441728,20
0,0.0,0.016142299980856478,20
0,0.0,0.021039799961727113,20
0,0.0,0.0178474000422284,19
0,0.0,0.015222700021695346,20
0,0.0,0.018008000042755157,20
0,-3.0,0.025025400042068213,20
0,0.0,0.018589099985547364,20
0,0.0,0.016381399997044355,20
0,0.0,0.02794030000222847,20
0,0.0,0.026555199990980327,20
0,0.0,0.017750300001353025,20
0,0.0,0.024335599970072508,20
0,0.0,0.03372690000105649,20
0,0.0,0.0334090999676846,20
0,-3.0,0.02042090002214536,20
0,0.0,0.029818300041370094,20
0,0.0,0.02895080001326278,20
0,0.0,0.02264009998179972,20
0,-2.0,0.025005600007716566,20
0,0.0,0.017939999990630895,20
0,0.0,0.016200099955312908,20
0,0.0,0.021688700013328344,20
0,0.0,0.027311199984978884,20
0,0.0,0.021782999974675477,20
0,0.0,0.02170969999860972,20
0,0.0,0.017500100017059594,20
0,0.0,0.02120010001817718,20
0,0.0,0.019684899947606027,20
0,0.0,0.024508000002242625,20
0,0.0,0.02875179995317012,20
0,0.0,0.01419820002047345,4
0,0.0,0.03143929998623207,20
0,0.0,0.02288619999308139,20
0,-2.0,0.018840599979739636,20
0,0.0,0.03170760005014017,20
0,0.0,0.02036339999176562,20
0,0.0,0.030152800027281046,20
0,0.0,0.03428139997413382,20
0,0.0,0.018761900020763278,20
0,0.0,0.017548499978147447,20
0,0.0,0.021880900021642447,20
0,0.0,0.03955719998339191,20
0,0.0,0.023138899996411055,20
0,0.0,0.019434699963312596,20
0,-1.0,0.032993199944030493,20
0,0.0,0.03030169999692589,20
0,0.0,0.020177200029138476,20
0,0.0,0.024826800043229014,20
0,0.0,0.026714200037531555,20
0,0.0,0.01901500002713874,20
0,0.0,0.02318250003736466,20
0,0.0,0.02388059999793768,20
0,0.0,0.015316999983042479,20
0,0.0,0.026870900008361787,9
0,0.0,0.016032100014854223,7
0,0.0,0.02420080004958436,20
0,0.0,0.02922480000415817,20
0,0.0,0.03872720000799745,20
0,-3.0,0.03201620001345873,20
0,0.0,0.01647550001507625,20
0,0.0,0.016963400004897267,20
0,0.0,0.027071400021668524,20
0,0.0,0.01631120004458353,20
0,0.0,0.03669609996723011,20
0,0.0,0.018656000029295683,20
0,0.0,0.02618729998357594,20
0,0.0,0.026474400016013533,20
0,0.0,0.015998000046238303,20
0,0.0,0.015869199996814132,20
0,0.0,0.0208936000126414,18
0,0.0,0.015829200041480362,20
0,0.0,0.01981779997004196,20
0,0.0,0.018046199984382838,20
0,0.0,0.024238599988166243,20
0,0.0,0.01654929999494925,20
0,0.0,0.024726200033910573,20
0,0.0,0.01577460003318265,20
0,0.0,0.020868099993094802,20
0,0.0,0.03221750003285706,20
0,0.0,0.02451729995664209,20
0,0.0,0.018141099950298667,20
0,0.0,0.026474200014490634,20
0,0.0,0.023509100021328777,20
0,0.0,0.027829700033180416,20
0,0.0,0.034501200017984957,20
0,0.0,0.02612080000108108,20
0,0.0,0.026850700029172003,20
0,0.0,0.017488100042100996,20
0,-2.0,0.022242999984882772,20
0,0.0,0.03102160000707954,20
0,0.0,0.030588499968871474,20
0,0.0,0.028722700022626668,20
0,0.0,0.030673999979626387,20
0,0.0,0.01828909997129813,20
0,0.0,0.0318455999949947,20
0,0.0,0.02738170005613938,20
0,0.0,0.021709299995563924,20
0,0.0,0.029392800002824515,20
0,0.0,0.026166199997533113,20
0,0.0,0.016846999991685152,20
0,0.0,0.027917200000956655,20
0,0.0,0.040048299997579306,20
0,0.0,0.028905600018333644,20
0,0.0,0.016540400043595582,20
0,0.0,0.02692350000143051,20
0,0.0,0.0268804999650456,20
0,0.0,0.02199559996370226,20
0,0.0,0.014391899982001632,16
0,0.0,0.01773020002292469,20
0,0.0,0.02316019998397678,20
0,0.0,0.02028629998676479,5
0,0.0,0.027441099984571338,20
0,0.0,0.031197000003885478,20
0,0.0,0.017075899988412857,20
0,0.0,0.03165189997525886,3
0,0.0,0.0167731000110507,20
0,0.0,0.02021200000308454,20
0,0.0,0.025369899987708777,20
0,0.0,0.017480599984992296,20
0,0.0,0.015431999985594302,1
0,0.0,0.01925319997826591,20
0,0.0,0.02493820001836866,20
0,0.0,0.019374499970581383,20
0,0.0,0.01908590004313737,20
0,0.0,0.02283609996084124,20
0,0.0,0.029788599989842623,20
0,0.0,0.018991499964613467,20
0,0.0,0.016019699978642166,20
0,0.0,0.027856500004418194,20
0,0.0,0.013826100039295852,20
0,0.0,0.017845300026237965,20
0,-2.0,0.022415800020098686,20
0,0.0,0.018851300003007054,20
0,0.0,0.021072500036098063,20
0,0.0,0.02623449999373406,20
0,0.0,0.018419899977743626,20
0,0.0,0.015736699977423996,20
0,0.0,0.02755030000116676,20
0,0.0,0.024636399990413338,20
0,-2.0,0.017131000000517815,20
0,0.0,0.026568699977360666,20
0,0.0,0.027704900014214218,20
0,0.0,0.015898299985565245,20
0,-1.0,0.019059799960814416,20
0,0.0,0.025953000003937632,20
0,0.0,0.02347429998917505,20
0,-2.0,0.027599800028838217,20
0,0.0,0.023199899995233864,20
0,0.0,0.0160959999775514,20
0,0.0,0.02836990001378581,20
0,0.0,0.018824700033292174,20
0,-2.0,0.019406899984460324,20
0,0.0,0.03027659998042509,20
0,0.0,0.02859479998005554,20
0,0.0,0.021107600012328476,8
0,0.0,0.03634130000136793,20
0,0.0,0.02634310000576079,20
0,-2.0,0.018042000010609627,20
0,0.0,0.0238462999695912,20
0,0.0,0.027472899993881583,18
0,0.0,0.035722100001294166,20
0,0.0,0.03651459998218343,19
0,0.0,0.03437080001458526,20
0,0.0,0.02521990000968799,20
0,0.0,0.01460430002771318,20
0,0.0,0.028615200018975884,20
0,0.0,0.025017499981913716,20
0,0.0,0.023316400009207428,20
0,0.0,0.017544400005135685,20
0,0.0,0.02514739998150617,20
0,0.0,0.0183363999822177,20
0,0.0,0.01780620001954958,20
0,0.0,0.019054500036872923,20
0,0.0,0.03923930000746623,20
0,0.0,0.023053299984894693,20
0,0.0,0.01647390000289306,20
0,0.0,0.017743200005497783,20
0,0.0,0.10021260002395138,20
0,0.0,0.016615099972113967,20
0,0.0,0.020953400002326816,20
0,0.0,0.02299149997998029,20
0,0.0,0.037205200002063066,20
0,0.0,0.016226999985519797,20
0,0.0,0.022424899972975254,20
0,0.0,0.030656600021757185,20
0,0.0,0.03567449998809025,20
0,0.0,0.02648639999097213,20
0,0.0,0.024035400012508035,20
0,0.0,0.025814699998591095,20
0,0.0,0.020909300015773624,20
0,0.0,0.01958550000563264,20
0,0.0,0.02630610001506284,20
0,0.0,0.019015700032468885,20
0,0.0,0.019417000003159046,20
0,0.0,0.019630800001323223,16
0,0.0,0.019866399990860373,20
0,0.0,0.019732500019017607,20
0,0.0,0.017643400002270937,20
0,0.0,0.04439029999775812,20
0,0.0,0.0177288000122644,20
0,0.0,0.01957370003219694,20
0,0.0,0.02955779997864738,20
0,0.0,0.017992199980653822,20
0,0.0,0.020237499964423478,20
0,0.0,0.046148099994752556,20
0,0.0,0.02082390000578016,20
0,0.0,0.02114269998855889,20
0,0.0,0.025288800010457635,20
0,0.0,0.02289970003766939,20
0,0.0,0.01828020001994446,20
0,0.0,0.02311019995249808,20
0,0.0,0.016283800010569394,20
0,-3.0,0.024687199969775975,20
0,0.0,0.02762030001031235,20
0,0.0,0.03924299997743219,20
0,0.0,0.03249409998534247,13
0,0.0,0.02458890003617853,20
0,0.0,0.02716359996702522,20
0,0.0,0.01982099999440834,13
0,0.0,0.024399699992500246,20
0,0.0,0.028507099952548742,20
0,-3.0,0.0251871999935247,20
0,-3.0,0.019639300007838756,20
0,0.0,0.022676399967167526,20
0,0.0,0.03090309997787699,20
0,0.0,0.018610699975397438,20
0,0.0,0.02228929998818785,20
0,0.0,0.02326699998229742,20
0,0.0,0.016850700019858778,20
0,0.0,0.02014519996009767,20
0,0.0,0.0293270000256598,20
0,0.0,0.016599499969743192,20
0,0.0,0.0208996000001207,20
0,0.0,0.04258419998222962,20
0,0.0,0.03322949999710545,20
0,0.0,0.024541499966289848,20
0,0.0,0.020740700012538582,20
0,-1.0,0.025313700025435537,20
0,0.0,0.017502499977126718,20
0,0.0,0.018728700000792742,20
0,0.0,0.015015200013294816,20
0,0.0,0.027595899999141693,20
0,0.0,0.022337700007483363,20
0,0.0,0.02029479999328032,20
0,0.0,0.023871199984569103,20
0,0.0,0.02741270000115037,20
0,0.0,0.017913699964992702,20
0,0.0,0.01680590002797544,20
0,0.0,0.027358899998944253,20
0,0.0,0.02209959999890998,20
0,0.0,0.020851399982348084,20
0,0.0,0.024484299996402115,20
0,0.0,0.02798749995417893,20
0,0.0,0.02041949995327741,4
0,0.0,0.024935900000855327,20
0,0.0,0.017618900048546493,20
0,0.0,0.0274467000272125,20
0,0.0,0.021662899991497397,20
0,0.0,0.02316070004599169,20
0,0.0,0.01680280000437051,20
0,0.0,0.022862000041641295,20
0,0.0,0.02226719999453053,20
0,0.0,0.022322899952996522,20
0,0.0,0.018406599992886186,20
0,0.0,0.017975400027353317,20
0,0.0,0.02111010003136471,20
0,0.0,0.028428699995856732,20
0,0.0,0.015941000019665807,20
0,0.0,0.018506299995351583,20
0,0.0,0.024439500004518777,20
0,-3.0,0.01799140003276989,20
0,0.0,0.0271352999843657,3
0,0.0,0.015621800033841282,20
0,0.0,0.029140700004063547,20
0,0.0,0.02419180003926158,20
0,0.0,0.02490839996607974,20
0,0.0,0.027299700013827533,20
0,0.0,0.018698600004427135,20
0,0.0,0.024368400045204908,20
0,0.0,0.03239399997983128,20
0,0.0,0.023940099985338748,20
0,0.0,0.016186300024855882,20
0,0.0,0.024292999994941056,20
0,0.0,0.017952199967112392,19
0,0.0,0.02169390005292371,20
0,0.0,0.025979500031098723,20
0,0.0,0.021659799967892468,20
0,-3.0,0.01945349999004975,20
0,0.0,0.024109599995426834,20
0,0.0,0.046924499969463795,20
0,-1.0,0.018138999992515892,20
0,0.0,0.024700700014363974,20
0,0.0,0.016512200003489852,20
0,0.0,0.01671539997914806,20
0,0.0,0.02331590000540018,8
0,0.0,0.025924099958501756,20
0,0.0,0.017649299988988787,20
0,0.0,0.032736900029703975,20
0,0.0,0.027204899990465492,20
0,0.0,0.029403100023046136,20
0,0.0,0.019427299965173006,20
0,0.0,0.020485200046095997,20
0,0.0,0.023617899976670742,20
0,0.0,0.018253699992783368,20
0,0.0,0.024141800007782876,6
0,0.0,0.02344630000879988,20
0,0.0,0.02153219998581335,20
0,0.0,0.02367300004698336,20
0,0.0,0.025592699996195734,20
0,0.0,0.017129999992903322,20
0,0.0,0.01723959995433688,20
0,0.0,0.024684300005901605,20
0,-3.0,0.018158100021537393,20
0,0.0,0.02349260001210496,20
0,0.0,0.02756080002291128,20
0,0.0,0.019689900043886155,20
0,0.0,0.015147300029639155,20
0,0.0,0.023853600025177002,20
0,0.0,0.027080000028945506,20
0,0.0,0.01761910005006939,20
0,0.0,0.02201969997258857,20
0,0.0,0.022921199968550354,20
0,0.0,0.03229040000587702,20
0,0.0,0.020619000017177314,20
0,0.0,0.03386680001858622,20
0,0.0,0.028747300035320222,20
0,0.0,0.02372649998869747,1
0,0.0,0.019510400015860796,20
0,0.0,0.0323787999805063,20
0,0.0,0.0324230000260286,20
0,0.0,0.017614200012758374,10
0,0.0,0.020392199978232384,20
0,0.0,0.027454899973236024,20
0,0.0,0.01806679996661842,20
0,-4.0,0.015471199993044138,20
0,0.0,0.031462499988265336,20
0,0.0,0.0373985999613069,20
0,0.0,0.018097500025760382,20
0,0.0,0.024943500000517815,20
0,0.0,0.01739700004691258,20
0,0.0,0.020610200008377433,20
0,0.0,0.02169820002745837,20
0,0.0,0.015880499966442585,20
0,0.0,0.017881800013128668,20
0,0.0,0.018787799985148013,20
0,0.0,0.022494799981359392,1
0,0.0,0.033509000029880553,20
0,0.0,0.02088929997989908,20
0,0.0,0.01695860002655536,20
0,0.0,0.023801299976184964,20
0,-2.0,0.025602900015655905,20
0,0.0,0.02485420001903549,20
0,0.0,0.015360400022473186,20
0,0.0,0.028389499988406897,20
0,0.0,0.014228500018361956,20
0,0.0,0.02383900003042072,20
0,0.0,0.021355099976062775,20
0,0.0,0.02833290002308786,20
0,0.0,0.024736200051847845,20
0,0.0,0.015561599982902408,20
0,0.0,0.02556499995989725,20
