lines,score,rewards,block_placed,episode_time,episode_length
0,0,-20.0,16,13.00637060002191,288
0,0,-20.0,13,8.95182840002235,213
0,0,-19.0,15,10.144466599973384,285
0,0,-20.0,14,9.695527700008824,229
0,0,-20.0,20,16.186028900032397,357
0,0,-20.0,13,10.12034699996002,233
0,0,-20.0,15,11.796925199974794,262
0,0,-20.0,21,13.942246599995997,389
0,0,-20.0,14,10.281816600007005,231
0,0,-20.0,11,8.035486200009473,189
0,0,-20.0,18,14.470222599979024,319
0,0,-19.0,18,11.758431599999312,334
0,0,-20.0,18,14.591385000036098,328
0,0,-20.0,15,13.486093399988022,285
0,0,-20.0,13,10.414123300055508,240
0,0,-20.0,22,14.197485900018364,393
0,0,-20.0,14,10.25353119999636,226
0,0,-20.0,19,16.44944779999787,355
0,0,-20.0,19,15.63326249999227,338
0,0,-20.0,19,12.583278300007805,344
0,0,-20.0,11,8.978328700002749,190
0,0,-20.0,15,12.64092629996594,270
0,0,-19.0,16,12.683324899990112,278
0,0,-20.0,15,12.384713200037368,267
0,0,-20.0,24,16.65812570002163,445
0,0,-20.0,17,14.67475010000635,314
0,0,-20.0,17,12.163052199990489,323
0,0,-20.0,21,18.282365799997933,369
0,0,-20.0,19,18.866322299989406,366
0,0,-20.0,17,15.182826499978546,311
0,0,-20.0,12,9.760285800031852,205
0,0,-19.0,21,14.286920099984854,391
0,0,-20.0,17,14.240548699977808,299
0,0,-20.0,11,6.564350300002843,182
0,0,-20.0,14,11.310635400004685,238
0,0,-20.0,22,20.547914399998263,408
0,0,-20.0,19,13.553514299972448,358
0,0,-19.0,13,11.18184299999848,236
0,0,-20.0,18,17.052599299990106,334
0,0,-20.0,12,6.953654899960384,198
0,0,-20.0,19,16.41963570000371,345
0,0,-20.0,17,14.257982600014657,314
0,0,-19.0,19,16.057340100000147,356
0,0,-20.0,20,13.591388600005303,372
0,0,-19.0,16,13.641795500006992,290
0,0,-20.0,12,8.946916699991561,202
0,0,-19.0,13,8.057556300016586,227
0,0,-20.0,16,13.51230989996111,289
0,0,-20.0,19,16.575858899974264,354
0,0,-20.0,18,15.040647300018463,320
0,0,-20.0,22,15.293420200003311,418
0,0,-20.0,16,12.591983199992683,278
0,0,-20.0,16,13.494320800004061,298
0,0,-20.0,16,12.709174100018572,279
0,0,-20.0,23,15.41993580001872,420
0,0,-20.0,22,19.366285099997185,406
0,0,-20.0,13,8.028342400037218,230
0,0,-20.0,19,15.470430899993517,340
