lines,score,rewards,block_placed,episode_time,episode_length
0,0,-20.0,15,13.257060899981298,271
0,0,-20.0,15,12.943478199944366,254
0,0,-20.0,19,10.652393599972129,356
0,0,-19.0,20,18.923162399965804,375
0,0,-20.0,18,9.634834500029683,321
0,0,-20.0,17,15.756042199966032,318
0,0,-19.0,16,14.994141499977559,298
0,0,-20.0,16,13.571278199960943,263
0,0,-20.0,14,7.1566499000182375,244
0,0,-20.0,13,10.553108300024178,235
0,0,-20.0,13,10.227670399995986,220
0,0,-20.0,17,8.618307999975514,295
0,0,-19.0,14,7.233908499998506,246
0,0,-20.0,20,18.617657700029667,364
0,0,-20.0,17,15.347049200034235,310
0,0,-20.0,19,17.79273290000856,354
0,0,-19.0,16,8.379908800008707,284
0,0,-19.0,16,14.219250000023749,287
0,0,-20.0,15,8.095736299990676,278
0,0,-20.0,21,19.074031299969647,384
0,0,-20.0,17,15.532667299965397,307
0,0,-20.0,13,6.764449900016189,233
0,0,-20.0,13,11.19948489998933,231
0,0,-20.0,18,10.424751899961848,343
0,0,-20.0,14,12.038245800009463,256
0,0,-20.0,11,8.276032800029498,183
0,0,-20.0,15,13.234242599981371,274
0,0,-20.0,15,7.992139699985273,274
0,0,-20.0,12,8.689254299970344,191
0,0,-20.0,18,9.840600099996664,328
0,0,-20.0,19,16.29950300004566,338
0,0,-20.0,20,17.614442299993243,357
0,0,-20.0,17,14.379879400017671,293
0,0,-20.0,21,11.8609967000084,386
0,0,-20.0,15,13.371844900015276,280
0,0,-20.0,14,11.584783900005277,251
0,0,-20.0,15,8.415582899993751,283
0,0,-20.0,17,15.160577000002377,313
0,0,-20.0,18,15.6202145999996,317
0,0,-20.0,21,11.326565800001845,372
0,0,-20.0,20,18.030600899946876,362
0,0,-20.0,21,11.902980400016531,387
0,0,-19.0,21,19.55123400001321,387
0,0,-20.0,17,15.47010090004187,311
0,0,-19.0,17,16.859178099955898,327
0,0,-20.0,17,8.780314400035422,297
0,0,-20.0,15,12.543880999961402,274
0,0,-20.0,15,11.74732279998716,252
0,0,-20.0,15,7.563056199986022,260
0,0,-20.0,16,8.442514299997129,282
0,0,-20.0,22,20.891768600034993,411
0,0,-20.0,19,16.39779419999104,331
0,0,-20.0,17,16.996892100025434,326
0,0,-20.0,14,7.402123700012453,254
0,0,-20.0,13,6.785720199986827,233
0,0,-19.0,12,10.001496199984103,209
0,0,-20.0,17,14.150578900007531,298
0,0,-20.0,20,18.557404400024097,375
0,0,-20.0,16,7.933515399985481,263
0,0,-20.0,14,12.691266199981328,253
0,0,-19.0,13,6.803120500000659,233
0,0,-19.0,17,14.156724700005725,294
0,0,-20.0,14,6.90866289997939,237
0,0,-20.0,16,14.353844100027345,294
0,0,-20.0,16,13.06206550000934,280
