lines,score,rewards,block_placed,episode_time,episode_length
0,0,-20.0,14,5.743364099995233,235
0,0,-20.0,13,5.419923299981747,223
0,0,-20.0,13,8.041284399980213,240
0,0,-20.0,14,7.137080899963621,273
0,0,-20.0,22,10.800995700003114,396
0,0,-20.0,13,6.65597980003804,243
0,0,-19.0,13,5.251185000000987,214
0,0,-20.0,11,7.51194779999787,215
0,0,-20.0,13,6.651175100007094,247
0,0,-20.0,17,8.10270920000039,315
0,0,-20.0,16,7.064136300003156,280
0,0,-20.0,12,6.187080500007141,233
0,0,-20.0,11,7.13491530000465,217
0,0,-20.0,17,7.626440799969714,300
0,0,-20.0,13,5.159346500004176,209
0,0,-20.0,11,7.220444699982181,214
0,0,-20.0,15,6.396772800013423,250
0,0,-20.0,13,5.211122399952728,201
0,0,-20.0,19,9.80065619997913,352
0,0,-20.0,9,5.79996920004487,179
0,0,-20.0,14,5.6342973000137135,238
0,0,-20.0,11,5.098253799951635,202
0,0,-20.0,14,5.626969899982214,233
0,0,-19.0,11,4.607689700031187,188
0,0,-20.0,11,7.07956220000051,212
0,0,-20.0,14,5.769392499991227,237
0,0,-20.0,13,6.600381600030232,262
0,0,-20.0,13,5.273351899988484,212
0,0,-19.0,11,5.787274000002071,229
0,0,-20.0,11,7.179929899983108,218
0,0,-20.0,17,8.495101300009992,317
0,0,-20.0,11,5.394469899998512,217
0,0,-20.0,17,9.387163100007456,327
0,0,-20.0,12,7.9066235000500455,236
0,0,-19.0,13,6.347446600033436,229
0,0,-20.0,11,5.2853289999766275,214
0,0,-20.0,10,5.348293400020339,168
0,0,-20.0,16,8.372398299979977,316
0,0,-20.0,13,5.852426400000695,232
0,0,-19.0,18,9.381600599968806,335
0,0,-20.0,10,3.9047590999980457,165
0,0,-19.0,11,5.762253699998837,227
0,0,-20.0,15,9.922036300005857,286
0,0,-20.0,14,5.803037100005895,239
0,0,-20.0,12,5.748623899999075,236
0,0,-20.0,11,4.662377499975264,182
0,0,-20.0,20,9.059181300050113,345
0,0,-20.0,13,7.271930599992629,217
0,0,-20.0,11,4.7119067999883555,199
0,0,-20.0,18,8.788113899994642,332
0,0,-19.0,16,7.321152499993332,283
0,0,-20.0,12,7.835441700008232,235
0,0,-20.0,16,6.946133799967356,267
0,0,-20.0,13,5.674247499962803,230
0,0,-19.0,13,5.578934699995443,230
0,0,-20.0,10,3.826617799990345,152
0,0,-20.0,9,5.463833299989346,164
0,0,-20.0,11,4.068913499999326,179
0,0,-19.0,12,4.782642700010911,203
0,0,-20.0,15,6.60540260002017,270
0,0,-20.0,13,7.093811400001869,218
0,0,-20.0,11,4.402599599969108,183
0,0,-19.0,14,5.984434400044847,245
0,0,-19.0,19,8.640179999987595,333
0,0,-20.0,15,9.080209300038405,261
0,0,-19.0,14,6.3749849000014365,249
0,0,-20.0,20,9.895275100017898,366
0,0,-20.0,12,4.8018195000477135,188
0,0,-20.0,11,5.748344900028314,176
0,0,-20.0,19,10.777135899988934,401
0,0,-20.0,10,4.766982099972665,193
0,0,-19.0,11,5.262256099958904,212
0,0,-20.0,11,5.123090400011279,205
0,0,-20.0,17,7.990385800017975,310
0,0,-19.0,14,9.131203499971889,265
0,0,-20.0,11,5.197612899995875,214
0,0,-20.0,12,4.99768629996106,206
0,0,-20.0,15,8.180438100011088,307
0,0,-19.0,19,8.827328399987891,332
0,0,-20.0,10,4.87071940000169,186
0,0,-20.0,17,10.296623100002762,298
0,0,-20.0,10,4.71261810004944,197
0,0,-20.0,9,4.052284099976532,175
0,0,-20.0,12,5.4890828000498,226
