lines,score,rewards,block_placed,episode_time,episode_length
0,0,0.0,22,24.482782,781
0,0,0.0,19,22.248132,715
0,0,0.0,24,25.876372,830
0,0,0.0,24,26.921717,869
0,0,0.0,14,15.36141,484
0,0,0.0,15,17.241305,546
0,0,0.0,25,25.688935,820
0,0,0.0,14,14.434091,459
0,0,0.0,16,17.651089,573
0,0,0.0,22,23.813678,766
0,0,0.0,19,19.815802,643
0,0,0.0,15,16.836942,540
0,0,0.0,19,18.686718,603
0,0,0.0,17,18.341063,586
0,0,0.0,18,20.37914,655
0,0,0.0,20,22.020893,707
0,0,0.0,24,26.529729,877
0,0,0.0,23,24.211204,801
0,0,0.0,21,22.754577,720
0,0,0.0,14,16.053545,520
0,0,0.0,28,27.517766,889
0,0,0.0,21,22.599488,720
0,0,0.0,27,28.555064,923
0,0,0.0,15,16.483283,519
0,0,0.0,18,20.091456,642
0,0,0.0,21,24.019116,767
0,0,0.0,21,23.357166,726
0,0,0.0,20,22.077401,703
0,0,0.0,16,16.153878,511
0,0,0.0,22,24.241342,778
