lines,score,rewards,block_placed,episode_time,episode_length
0,0,0.0,15,8.102164,266
0,0,0.0,17,9.524485,321
0,0,0.0,18,10.00937,341
0,0,0.0,18,8.979328,307
0,0,0.0,20,10.685079,361
0,0,0.0,16,8.797588,293
0,0,0.0,18,10.019292,338
0,0,0.0,21,11.274736,388
0,0,0.0,15,8.510167,276
0,0,0.0,16,8.242308,288
0,0,0.0,19,10.407056,352
0,0,0.0,19,9.523953,330
0,0,0.0,19,10.075721,341
0,0,0.0,19,9.378571,332
0,0,0.0,19,9.718831,346
0,0,0.0,20,10.761735,361
0,0,0.0,18,9.874751,339
0,0,0.0,16,8.004573,281
0,0,0.0,15,7.536802,258
0,0,0.0,25,13.724135,457
0,0,0.0,17,9.03696,311
0,0,0.0,18,9.298903,321
0,0,0.0,16,8.961624,304
0,0,0.0,22,12.512598,421
0,0,0.0,15,7.572069,255
0,0,0.0,14,7.668216,259
0,0,0.0,15,7.563115,255
0,0,0.0,20,10.801604,368
0,0,0.0,15,8.421888,270
0,0,0.0,21,11.893022,393
