lines,score,rewards,block_placed,episode_time,episode_length
0,0,0.0,21,171.119463,4884
0,0,0.0,26,195.167171,5403
0,0,0.0,17,131.231114,3924
0,0,0.0,19,149.710222,4375
0,0,0.0,18,130.240547,3842
0,0,0.0,23,161.17463,4643
0,0,0.0,23,168.396784,4847
0,0,0.0,22,136.944753,4106
0,0,0.0,17,116.392486,3531
0,0,0.0,20,118.992012,3598
0,0,0.0,22,174.461934,4951
0,0,0.0,21,151.979391,4396
0,0,0.0,26,210.723289,5762
0,0,0.0,18,114.506686,3447
0,0,0.0,22,149.189545,4350
0,0,0.0,24,141.370096,4145
0,0,0.0,27,201.497771,5506
0,0,0.0,19,153.090834,4413
0,0,0.0,28,202.979661,5497
0,0,0.0,27,226.931101,5264
0,0,0.0,22,356.862263,4950
0,0,0.0,20,302.156634,4594
0,0,0.0,21,245.972053,4210
0,0,0.0,17,174.514854,3287
0,0,0.0,22,268.214936,4406
0,0,0.0,17,157.655028,3156
0,0,0.0,26,259.719161,5589
0,0,0.0,24,265.366295,5025
0,0,0.0,28,241.484319,5328
0,0,0.0,20,157.745406,3879
