Wall time,Step,Value
1736761171.597267,41804,16.0
1736761173.7348878,41815,16.0
1736761179.287912,41845,16.0
1736761181.4107187,41857,16.0
1736761184.262148,41872,16.0
1736761196.4059067,41938,16.0
1736761198.6076777,41950,16.0
1736761208.1884346,41999,16.0
1736761210.3493364,42010,16.0
1736761211.8186107,42018,16.0
1736761212.2894497,42021,16.0
1736761215.9568348,42041,16.0
1736761218.122229,42053,16.0
1736761225.9384954,42096,16.0
1736761234.835401,42146,16.0
1736761237.0281003,42157,16.0
1736761237.7531025,42161,16.0
1736761243.3609397,42191,16.0
1736761249.7710807,42227,16.0
1736761251.9301708,42239,16.0
1736761260.1066887,42285,16.0
1736761261.5609837,42291,16.0
1736761262.2824779,42295,16.0
1736761265.7635276,42317,16.0
1736761275.688252,42371,16.0
1736761278.8582637,42385,16.0
1736761284.4440637,42412,16.0
1736761295.2493172,42471,16.0
1736761308.8839555,42544,16.0
1736761311.1414108,42557,16.0
1736761316.11697,42585,16.0
1736761318.9718308,42601,16.0
1736761326.9838662,42644,16.0
1736761327.7032335,42648,16.0
1736761331.615123,42670,16.0
1736761333.7375283,42682,16.0
1736761335.8551352,42694,16.0
1736761337.2693572,42702,16.0
1736761344.2754166,42739,16.0
1736761345.7271926,42748,16.0
1736761352.2941754,42781,17.0
1736761354.6037688,42795,17.0
1736761355.328036,42799,17.0
1736761356.7452817,42807,17.0
1736761360.2836769,42827,17.0
1736761366.2491074,42856,17.0
1736761367.691808,42864,17.0
1736761373.5322871,42894,17.0
1736761374.9611082,42903,17.0
1736761375.5269437,42907,17.0
1736761377.7521477,42919,17.0
1736761379.1686568,42925,17.0
1736761381.321782,42937,17.0
1736761383.451419,42949,17.0
1736761399.0927603,43035,17.0
1736761399.8240893,43039,17.0
1736761405.809289,43072,17.0
1736761407.2312922,43080,17.0
1736761417.5163789,43136,17.0
1736761426.0833595,43185,17.0
1736761427.5474863,43193,17.0
1736761431.1659834,43212,17.0
1736761432.1977873,43219,17.0
1736761439.297696,43259,17.0
1736761449.2482972,43314,17.0
1736761451.3517568,43326,17.0
1736761453.481107,43338,17.0
1736761456.8137107,43355,17.0
1736761463.1910534,43391,17.0
1736761468.1110482,43419,17.0
1736761472.4560015,43443,17.0
1736761477.4134662,43470,17.0
1736761483.4806695,43505,17.0
1736761488.4148257,43533,17.0
1736761499.7612953,43595,17.0
1736761509.7491755,43647,17.0
1736761518.2525175,43695,17.0
1736761520.8459773,43709,17.0
1736761521.5736284,43713,17.0
1736761523.7122655,43725,17.0
1736761531.6376069,43768,17.0
1736761532.6120696,43774,17.0
1736761534.0831048,43783,17.0
1736761545.8345628,43842,17.0
1736761547.8966897,43855,17.0
1736761555.7445557,43897,17.0
1736761560.2997077,43923,17.0
1736761562.4310048,43936,17.0
1736761575.022658,44004,17.0
1736761578.6249578,44023,17.0
1736761581.9992168,44040,17.0
1736761584.242395,44053,17.0
1736761592.7365217,44101,17.0
1736761603.4813964,44160,17.0
1736761608.067887,44186,17.0
1736761609.4845781,44195,17.0
1736761610.873668,44202,17.0
1736761613.1589167,44214,17.0
1736761618.1868787,44243,17.0
1736761620.302171,44254,17.0
1736761622.4432924,44266,17.0
1736761628.8068137,44301,17.0
1736761633.648109,44327,17.0
1736761635.0654569,44336,17.0
1736761636.4866886,44343,17.0
1736761639.2931538,44359,17.0
1736761645.0206025,44391,17.0
1736761651.3727472,44427,17.0
1736761655.4109786,44450,17.0
1736761656.1318316,44454,17.0
1736761661.109965,44482,17.0
1736761663.0397394,44493,17.0
1736761670.8245847,44536,17.0
1736761671.5362227,44540,17.0
1736761679.34828,44585,17.0
1736761681.5008793,44596,17.0
1736761684.3367422,44611,17.0
1736761687.605071,44631,17.0
1736761691.8554833,44655,17.0
1736761693.2757444,44663,17.0
1736761700.1542726,44700,17.0
1736761705.8493235,44732,17.0
1736761707.2999613,44738,17.0
1736761714.046088,44777,17.0
1736761714.7432806,44781,17.0
1736761719.3041167,44802,17.0
1736761720.0225441,44806,17.0
1736761722.9242778,44822,17.0
1736761725.084282,44834,17.0
1736761727.2465925,44846,17.0
1736761730.108128,44862,17.0
1736761733.708965,44881,17.0
1736761735.975478,44893,17.0
1736761740.5880864,44919,17.0
1736761749.9014099,44970,17.0
1736761756.6526508,45007,17.0
1736761770.330152,45083,17.0
1736761773.2082534,45099,18.0
1736761781.562127,45145,18.0
1736761782.2800589,45149,18.0
1736761783.7390273,45159,18.0
1736761786.7487657,45173,18.0
1736761787.4715092,45177,18.0
1736761789.6235936,45191,18.0
1736761793.2235723,45210,18.0
1736761796.6981437,45228,18.0
1736761797.3961222,45232,18.0
1736761801.6516821,45256,18.0
1736761808.5260398,45294,18.0
1736761814.984168,45329,18.0
1736761819.2765539,45354,18.0
1736761824.5936134,45384,18.0
1736761825.3072672,45387,18.0
1736761826.0079718,45392,18.0
1736761830.2591155,45416,18.0
1736761848.0234995,45515,18.0
1736761850.1788418,45526,18.0
1736761853.7401526,45547,18.0
1736761859.10826,45576,18.0
1736761860.6173456,45584,18.0
1736761879.1831603,45688,18.0
1736761880.337818,45693,18.0
1736761881.7591956,45701,18.0
1736761883.1920884,45709,19.0
1736761886.0016682,45725,19.0
1736761901.4431903,45811,19.0
1736761905.7502453,45835,19.0
1736761909.320196,45856,19.0
1736761913.6508,45879,19.0
1736761915.591397,45890,19.0
1736761916.300811,45894,19.0
1736761939.1479034,46019,20.0
1736761942.0367377,46035,20.0
1736761943.480648,46043,20.0
1736761950.9626863,46085,20.0
1736761952.3830543,46094,20.0
1736761957.5631196,46122,20.0
1736761959.0109086,46130,20.0
1736761963.3904123,46151,20.0
1736761966.25751,46168,20.0
1736761968.3910627,46180,20.0
1736761972.7173727,46204,20.0
1736761981.4596548,46252,20.0
1736761985.0088668,46272,20.0
1736761987.9328506,46287,20.0
1736761988.6560867,46291,20.0
1736761992.4606118,46313,20.0
1736761993.1634817,46317,20.0
1736761995.9865274,46333,20.0
1736762001.7185361,46363,20.0
1736762002.4272797,46368,20.0
1736762004.5692766,46380,20.0
1736762015.6206443,46442,20.0
1736762017.949195,46455,20.0
1736762018.6728575,46459,20.0
1736762024.566244,46490,20.0
1736762038.0640025,46564,20.0
1736762044.902474,46598,20.0
1736762050.7180169,46629,20.0
1736762059.7713218,46674,20.0
1736762063.507765,46691,20.0
1736762068.093522,46709,20.0
1736762072.5199547,46731,20.0
1736762073.2245479,46737,20.0
1736762078.303291,46762,20.0
1736762083.764397,46794,20.0
1736762087.3620946,46814,20.0
1736762088.7724068,46821,20.0
1736762091.625663,46837,20.0
1736762103.1114767,46892,20.0
1736762103.8937945,46896,20.0
1736762104.6790235,46900,20.0
1736762110.5618258,46930,20.0
1736762111.2906845,46934,20.0
1736762115.8795168,46959,20.0
1736762117.9884825,46971,20.0
1736762120.848402,46987,20.0
1736762125.8233728,47015,20.0
1736762126.5521028,47019,20.0
1736762128.663554,47031,20.0
1736762131.51935,47047,20.0
1736762134.5412662,47063,21.0
1736762138.8316813,47084,21.0
1736762143.1166897,47108,21.0
1736762145.9830685,47124,21.0
1736762147.4168782,47132,21.0
1736762148.1596744,47136,21.0
1736762148.935072,47140,21.0
1736762151.1960714,47151,21.0
1736762153.8038986,47165,21.0
1736762154.5000658,47169,21.0
1736762158.7737656,47193,21.0
1736762160.588418,47205,21.0
1736762164.2322705,47225,21.0
1736762166.3918695,47237,21.0
1736762167.847248,47244,21.0
1736762171.50239,47264,21.0
1736762173.6607556,47277,21.0
1736762174.3721015,47281,21.0
1736762178.007253,47300,21.0
1736762192.1757834,47378,21.0
1736762201.8949099,47432,21.0
1736762206.2180996,47456,21.0
1736762206.9325206,47461,21.0
1736762211.258989,47484,21.0
1736762215.4025218,47507,21.0
1736762219.6770036,47531,21.0
1736762221.138127,47538,21.0
1736762221.862277,47542,21.0
1736762222.578144,47546,21.0
1736762229.3662462,47582,21.0
1736762230.0656354,47586,21.0
1736762232.990415,47602,21.0
1736762235.8457315,47618,21.0
1736762242.3201828,47653,21.0
1736762245.0524924,47668,21.0
1736762249.3393734,47692,21.0
1736762253.6357608,47716,21.0
1736762254.335473,47719,21.0
1736762255.0529106,47724,21.0
1736762260.1310604,47752,21.0
1736762261.586197,47760,21.0
1736762264.44725,47776,21.0
1736762270.1631844,47807,21.0
1736762270.9105158,47811,21.0
1736762273.0763779,47823,21.0
1736762278.114523,47851,21.0
1736762278.8159883,47856,21.0
1736762279.5299263,47860,21.0
1736762281.0002255,47868,21.0
1736762288.5094988,47906,21.0
1736762291.44983,47924,21.0
1736762292.1708653,47928,21.0
1736762297.8862777,47959,21.0
1736762301.9703395,47983,21.0
1736762303.392778,47991,21.0
1736762304.8224964,48000,21.0
1736762307.8518755,48015,21.0
1736762309.2895792,48022,21.0
1736762312.9045062,48042,21.0
1736762313.6342318,48046,21.0
1736762314.7744818,48053,21.0
1736762321.931746,48093,21.0
1736762339.2600067,48189,21.0
1736762346.3584425,48227,21.0
1736762354.691896,48274,21.0
1736762361.1598322,48310,21.0
1736762363.27732,48320,21.0
1736762366.8439872,48342,21.0
1736762369.7344007,48356,21.0
1736762371.9180775,48368,21.0
1736762373.3303506,48376,21.0
1736762374.0587444,48380,21.0
1736762375.5065274,48388,21.0
1736762383.7257433,48434,21.0
1736762388.057085,48459,21.0
1736762393.5443792,48490,21.0
1736762398.552602,48518,21.0
1736762400.7107172,48530,21.0
1736762406.3446615,48562,21.0
1736762420.9842765,48641,21.0
1736762421.6973739,48645,21.0
1736762425.254688,48667,21.0
1736762427.430216,48679,21.0
1736762432.690553,48709,21.0
1736762448.1292293,48793,21.0
1736762451.0313804,48810,21.0
1736762451.751297,48813,21.0
1736762453.017891,48820,21.0
1736762461.6356943,48868,21.0
1736762465.165249,48888,21.0
1736762465.300464,48889,21.0
1736762468.193259,48906,21.0
1736762473.8940828,48938,21.0
1736762476.7372983,48954,21.0
1736762479.7537074,48970,21.0
1736762481.169592,48978,21.0
1736762483.281681,48990,21.0
1736762486.1103377,49006,21.0
1736762488.2326906,49018,21.0
1736762492.5358863,49042,21.0
1736762492.8062694,49043,21.0
1736762512.1911826,49152,21.0
1736762525.433408,49225,21.0
1736762535.8926983,49283,21.0
1736762542.3453043,49318,21.0
1736762543.0307984,49321,21.0
1736762545.4510405,49336,21.0
1736762546.8567934,49344,21.0
1736762548.966858,49356,21.0
1736762553.9668982,49383,21.0
1736762555.9960885,49394,21.0
1736762565.9778686,49450,21.0
1736762567.4069276,49458,21.0
1736762577.029394,49511,21.0
1736762580.8006089,49532,21.0
1736762585.147926,49556,21.0
1736762590.7424996,49588,21.0
1736762593.5666952,49604,21.0
1736762599.948384,49640,21.0
1736762613.2103856,49714,21.0
1736762617.500511,49738,21.0
1736762620.37829,49752,21.0
1736762623.0774467,49767,21.0
1736762635.6273508,49839,21.0
1736762638.526746,49855,21.0
1736762642.7991557,49879,21.0
1736762644.2338908,49887,21.0
1736762659.4698849,49970,21.0
1736762660.8726802,49977,21.0
1736762663.0232513,49990,21.0
1736762665.1454582,50002,21.0
1736762673.0156248,50045,21.0
1736762682.9279068,50099,21.0
1736762684.3438604,50107,21.0
1736762687.1853185,50123,21.0
1736762691.248396,50146,21.0
1736762698.4515288,50185,21.0
1736762702.7267213,50209,21.0
1736762704.8680885,50222,21.0
1736762705.599067,50227,21.0
1736762709.7016933,50249,21.0
1736762715.3720145,50281,21.0
1736762717.5189664,50293,21.0
1736762718.9648056,50301,21.0
1736762728.6548011,50354,21.0
1736762730.0790935,50362,21.0
1736762734.883483,50390,21.0
1736762736.3973548,50396,21.0
1736762742.130727,50430,21.0
1736762746.4675462,50454,21.0
1736762749.0700686,50468,21.0
1736762751.29833,50477,21.0
1736762752.7161617,50485,21.0
1736762756.301742,50505,21.0
1736762757.7895765,50513,21.0
1736762764.0230572,50546,21.0
1736762770.459791,50583,21.0
1736762772.6252856,50596,21.0
1736762775.5028942,50611,21.0
1736762788.4726331,50684,21.0
1736762791.5492368,50702,21.0
1736762792.260788,50706,21.0
1736762795.7576842,50726,21.0
1736762800.0720122,50750,21.0
1736762821.3638058,50869,21.0
1736762826.2482615,50897,21.0
1736762826.9854581,50900,21.0
1736762830.5618944,50920,21.0
1736762831.2738256,50924,21.0
1736762834.875254,50943,21.0
1736762842.5061376,50987,21.0
1736762843.211205,50991,21.0
1736762844.6265953,50999,21.0
1736762846.7342582,51011,21.0
1736762856.2257175,51064,21.0
1736762857.6645901,51072,21.0
1736762861.9959433,51097,21.0
1736762862.7176669,51101,21.0
1736762863.5086167,51106,21.0
1736762867.0529916,51125,21.0
1736762873.4805841,51162,21.0
1736762874.8971303,51170,21.0
1736762875.6178741,51174,21.0
1736762879.2147903,51193,21.0
1736762882.5976968,51212,21.0
1736762886.8328972,51236,21.0
1736762889.7182364,51252,21.0
1736762890.445844,51256,21.0
1736762893.2957547,51272,21.0
1736762894.3603184,51278,21.0
1736762895.0928502,51281,21.0
1736762905.050605,51337,21.0
1736762910.208365,51366,21.0
1736762913.0369062,51382,21.0
1736762916.6171076,51402,21.0
1736762928.2700508,51467,21.0
1736762933.09787,51494,21.0
1736762934.5007236,51502,21.0
1736762940.918433,51538,21.0
1736762947.144101,51573,21.0
1736762947.8706305,51577,21.0
1736762948.573045,51581,21.0
1736762949.2981727,51584,21.0
1736762956.229952,51624,21.0
1736762956.9947906,51628,21.0
1736762957.7100022,51631,21.0
1736762958.4084065,51635,21.0
1736762960.5562048,51647,21.0
1736762964.1415074,51667,21.0
1736762979.1764462,51751,21.0
1736762980.6138647,51759,21.0
1736762983.4076035,51775,21.0
1736763003.3140945,51886,21.0
1736763006.775357,51906,21.0
1736763008.191852,51914,21.0
1736763011.77221,51935,21.0
1736763013.8752754,51946,21.0
1736763015.2822027,51954,21.0
1736763018.935072,51974,21.0
1736763027.613682,52021,21.0
1736763031.172442,52041,21.0
1736763033.2884421,52053,21.0
1736763033.4282844,52054,21.0
1736763036.3661573,52071,21.0
1736763039.944469,52090,21.0
1736763040.658119,52094,21.0
1736763043.5539155,52110,21.0
1736763045.0445263,52118,21.0
1736763046.4613972,52126,21.0
1736763059.7437522,52201,21.0
1736763061.509926,52211,21.0
1736763066.4777725,52238,21.0
1736763067.186237,52243,21.0
1736763067.9192007,52247,21.0
1736763074.0706232,52280,21.0
1736763074.8561404,52285,21.0
1736763079.1423008,52310,21.0
1736763091.1112285,52376,21.0
1736763091.8278515,52380,21.0
1736763096.100481,52403,21.0
1736763107.91753,52469,21.0
1736763111.4775085,52489,21.0
1736763114.4486735,52505,21.0
1736763122.9149325,52549,21.0
1736763130.037181,52589,21.0
1736763138.766499,52637,21.0
1736763141.6445384,52651,21.0
1736763150.9200187,52703,21.0
1736763153.0757873,52715,21.0
1736763153.7886417,52719,21.0
1736763154.4872599,52723,21.0
1736763157.0305579,52737,21.0
1736763158.4557192,52745,21.0
1736763171.4013515,52817,22.0
1736763177.8538353,52853,22.0
1736763185.9713712,52898,22.0
1736763187.375328,52906,22.0
1736763190.972811,52926,22.0
1736763191.670863,52930,22.0
1736763194.5569928,52945,22.0
1736763196.0092857,52954,22.0
1736763206.292289,53012,22.0
1736763215.2395444,53064,22.0
1736763217.3853874,53075,22.0
1736763222.8488035,53106,22.0
1736763224.266353,53114,22.0
1736763228.540046,53139,22.0
1736763229.2491653,53143,22.0
1736763236.2962017,53183,22.0
1736763244.1681664,53226,22.0
1736763259.738112,53312,22.0
1736763264.6658971,53340,22.0
1736763269.8121722,53369,22.0
1736763279.215301,53421,22.0
1736763283.5986238,53444,22.0
1736763287.8652055,53467,22.0
1736763295.700509,53513,22.0
1736763297.1300135,53521,22.0
1736763304.0324893,53558,22.0
1736763316.4511871,53625,22.0
1736763317.1588044,53629,22.0
1736763327.06557,53682,22.0
1736763329.319223,53694,22.0
1736763335.6113222,53727,22.0
1736763345.0957608,53778,22.0
1736763345.813616,53782,22.0
1736763350.1282287,53807,22.0
1736763353.6882048,53826,22.0
1736763355.1038613,53834,22.0
1736763356.5239367,53842,22.0
1736763359.8829968,53861,22.0
1736763369.1645694,53913,22.0
1736763383.733973,53989,24.0
1736763388.6851926,54016,24.0
1736763391.517426,54032,24.0
1736763392.925913,54040,24.0
1736763401.067185,54083,24.0
1736763403.9111407,54099,24.0
1736763405.341526,54107,24.0
1736763410.9378204,54138,24.0
1736763415.924706,54166,24.0
1736763419.4604342,54187,24.0
1736763420.1808114,54191,24.0
1736763423.8010728,54210,24.0
1736763432.1738014,54257,24.0
1736763434.3397355,54269,24.0
1736763436.468257,54280,24.0
1736763437.9084527,54288,24.0
1736763440.9367545,54306,24.0
1736763450.4007785,54358,24.0
1736763451.1365082,54361,24.0
1736763459.0845265,54406,24.0
1736763462.8820746,54427,24.0
1736763465.0783234,54440,24.0
1736763465.7834766,54444,24.0
1736763469.390133,54464,24.0
1736763470.8282077,54472,24.0
1736763481.246914,54531,24.0
1736763484.1540835,54546,24.0
1736763484.8890798,54550,24.0
1736763486.3298032,54558,24.0
1736763488.534921,54569,24.0
1736763496.3862529,54615,25.0
1736763499.9862702,54635,25.0
1736763501.4273267,54643,25.0
1736763502.150257,54647,25.0
1736763505.7551687,54669,25.0
1736763516.8916461,54730,25.0
1736763522.0469294,54756,25.0
1736763526.2904043,54780,25.0
1736763531.0165708,54807,25.0
1736763532.446759,54815,25.0
1736763533.1666028,54820,25.0
1736763546.0746505,54890,25.0
1736763548.9500823,54906,25.0
1736763554.4373817,54938,25.0
1736763566.4057918,55005,25.0
1736763574.3566368,55049,25.0
1736763577.9718168,55068,25.0
1736763586.9706998,55118,25.0
1736763587.676344,55122,25.0
1736763593.351257,55154,25.0
1736763595.4403446,55166,25.0
1736763602.6361952,55205,25.0
1736763608.9527118,55241,25.0
1736763616.991912,55284,25.0
1736763621.630379,55311,25.0
1736763629.5430746,55355,25.0
1736763633.1615112,55376,25.0
1736763633.8589282,55380,25.0
1736763649.2190888,55457,25.0
1736763649.950936,55463,25.0
1736763651.4424124,55470,25.0
1736763652.9182796,55477,25.0
1736763653.173767,55480,25.0
1736763658.9262445,55513,25.0
1736763661.7993944,55528,25.0
1736763664.637039,55544,25.0
1736763668.153574,55564,25.0
1736763670.9878814,55580,25.0
1736763672.4216194,55588,25.0
1736763673.1302817,55592,25.0
1736763674.5647388,55600,25.0
1736763675.27279,55604,25.0
1736763678.599189,55622,25.0
1736763680.0086138,55631,25.0
1736763685.7665164,55661,25.0
1736763688.9364502,55681,25.0
1736763731.0759206,55911,25.0
1736763732.513043,55919,25.0
1736763733.2403426,55923,25.0
1736763734.638485,55932,25.0
1736763737.5323558,55948,25.0
1736763743.5358503,55981,25.0
1736763754.3035824,56042,25.0
1736763762.1673734,56086,25.0
1736763763.6062288,56094,25.0
1736763771.9214058,56140,25.0
1736763774.1444528,56152,25.0
1736763779.8728886,56184,25.0
1736763782.0040836,56196,25.0
1736763792.1132557,56254,25.0
1736763793.577324,56262,25.0
1736763805.219711,56328,25.0
1736763806.6383443,56335,25.0
1736763812.5931487,56370,25.0
1736763813.994624,56378,25.0
1736763814.7090094,56382,25.0
1736763816.118343,56390,25.0
1736763833.3787417,56486,25.0
1736763834.0940633,56490,25.0
1736763835.5108612,56498,25.0
1736763837.6549864,56510,25.0
1736763846.2047539,56558,25.0
1736763848.8852277,56573,25.0
1736763853.8446589,56603,25.0
1736763859.0952933,56628,25.0
1736763860.8424425,56638,25.0
1736763870.94975,56693,25.0
1736763876.896211,56728,25.0
1736763880.5154462,56747,25.0
1736763886.2295935,56779,25.0
1736763886.9542377,56783,25.0
1736763887.6892905,56787,25.0
1736763891.0183203,56806,25.0
1736763891.7353652,56810,25.0
1736763895.2774856,56830,25.0
1736763902.4966023,56870,25.0
1736763903.914225,56878,25.0
1736763908.9190528,56906,25.0
1736763915.1861417,56941,25.0
1736763918.0358036,56957,25.0
1736763923.7641578,56989,25.0
1736763924.4980862,56993,25.0
1736763932.946383,57040,25.0
1736763933.6606762,57044,25.0
1736763935.8299825,57057,25.0
1736763941.927822,57089,25.0
1736763942.6375358,57093,25.0
1736763946.901969,57118,25.0
1736763950.4252667,57138,25.0
1736763955.4439478,57166,25.0
1736763956.159241,57170,25.0
1736763960.4670255,57194,25.0
1736763964.0561924,57214,25.0
1736763970.1833897,57248,25.0
1736763973.037212,57264,25.0
1736763973.7588775,57268,25.0
1736763977.3672657,57288,25.0
1736763979.128174,57297,25.0
1736763982.698426,57318,25.0
1736763986.2902117,57338,25.0
1736763986.9995077,57342,25.0
1736763994.8156831,57385,25.0
1736763996.345752,57393,25.0
1736763997.8244362,57400,25.0
1736764003.5416908,57433,25.0
1736764005.50331,57442,25.0
1736764008.3596535,57459,25.0
1736764010.4827082,57471,25.0
1736764013.3432834,57487,25.0
1736764030.0044918,57580,25.0
1736764030.705996,57583,25.0
1736764033.736725,57600,25.0
1736764042.2756739,57649,25.0
1736764042.9930003,57653,25.0
1736764043.7072895,57657,25.0
1736764044.410382,57661,25.0
1736764050.987378,57699,25.0
1736764058.8801801,57743,25.0
1736764061.0142267,57755,25.0
1736764065.98107,57784,25.0
1736764066.684514,57788,25.0
1736764067.8107457,57795,25.0
1736764070.7852042,57811,25.0
1736764071.5064254,57815,25.0
1736764072.9335287,57823,25.0
1736764073.6488333,57827,25.0
1736764074.351367,57831,25.0
1736764075.7620475,57839,25.0
1736764076.473292,57843,25.0
1736764078.5896878,57855,25.0
1736764083.213332,57883,25.0
1736764089.5936952,57918,25.0
1736764096.1264389,57954,25.0
1736764102.9343104,57992,25.0
1736764103.645645,57996,25.0
1736764107.2405877,58016,25.0
1736764107.960849,58020,25.0
1736764120.0463076,58088,25.0
1736764124.108948,58112,25.0
1736764142.13857,58213,25.0
1736764145.1844976,58231,25.0
1736764146.5996065,58239,25.0
1736764164.35008,58339,25.0
1736764172.7652392,58385,25.0
1736764177.9050062,58414,25.0
1736764179.5623808,58422,25.0
1736764183.8651273,58448,25.0
1736764186.7192082,58464,25.0
1736764188.1423497,58472,25.0
1736764188.8632998,58476,25.0
1736764190.5289311,58485,25.0
1736764191.3132844,58490,25.0
1736764218.9090178,58641,25.0
1736764224.0111642,58671,25.0
1736764225.506047,58679,25.0
1736764229.0348866,58700,25.0
1736764229.7500842,58704,25.0
1736764239.3958683,58757,25.0
1736764248.345772,58808,25.0
1736764249.066481,58812,25.0
1736764251.9249947,58828,25.0
1736764252.6383035,58832,25.0
1736764253.3524165,58836,25.0
1736764256.5152438,58854,25.0
1736764262.9492075,58890,25.0
1736764265.2601342,58904,25.0
1736764274.086054,58951,25.0
1736764274.8085394,58955,25.0
1736764281.9550824,58996,25.0
1736764282.6751294,59000,25.0
1736764290.4469345,59042,25.0
1736764293.2099333,59058,25.0
1736764298.2116299,59085,25.0
1736764300.3398116,59097,25.0
1736764309.3305755,59148,25.0
1736764310.7485363,59157,25.0
1736764312.8769479,59168,25.0
1736764313.5998702,59172,25.0
1736764320.7659214,59211,25.0
1736764321.4955637,59215,25.0
1736764322.218706,59219,25.0
1736764326.4638913,59242,25.0
1736764327.1808972,59247,25.0
1736764331.3545527,59269,25.0
1736764335.035734,59289,25.0
1736764337.8989456,59307,25.0
1736764342.175028,59331,25.0
1736764342.8736389,59335,25.0
1736764355.7087386,59408,25.0
1736764359.3105843,59427,25.0
1736764364.2722714,59456,25.0
1736764366.3255022,59468,25.0
1736764367.7984233,59476,25.0
1736764368.5044978,59480,25.0
1736764370.6454544,59491,25.0
1736764372.792641,59503,25.0
1736764374.340586,59512,25.0
1736764375.0685163,59516,25.0
1736764376.4988563,59523,25.0
1736764382.8982532,59559,25.0
1736764385.0363052,59571,25.0
1736764386.4508739,59579,25.0
1736764387.1602757,59583,25.0
1736764388.58189,59591,25.0
1736764392.123373,59611,25.0
1736764394.977638,59628,25.0
1736764398.811904,59650,25.0
1736764401.651867,59665,25.0
1736764402.3591807,59669,25.0
1736764405.900982,59690,25.0
1736764409.1186514,59709,25.0
1736764412.7161932,59728,25.0
1736764414.8310695,59740,25.0
1736764419.134192,59764,25.0
1736764420.5780172,59772,25.0
1736764422.7182884,59785,25.0
1736764427.191973,59810,25.0
1736764427.9017227,59814,25.0
1736764432.2078924,59839,25.0
1736764433.6512802,59847,25.0
1736764438.6550832,59875,25.0
1736764444.8099694,59909,25.0
1736764452.5764914,59953,25.0
1736764458.862286,59989,25.0
1736764464.5530384,60021,25.0
1736764466.946686,60034,25.0
1736764469.1020253,60047,25.0
1736764471.9420016,60063,25.0
1736764472.6593974,60068,25.0
1736764473.3684537,60072,25.0
1736764477.6523237,60095,25.0
1736764479.502112,60106,25.0
1736764482.3251646,60122,25.0
1736764498.5830302,60213,25.0
1736764506.9704833,60261,25.0
1736764508.3980815,60269,25.0
1736764518.352469,60325,25.0
1736764519.7484722,60333,25.0
1736764521.172069,60341,25.0
1736764521.8701077,60345,25.0
