Wall time,Step,Value
1736814201.774179,335924,32.0
1736814223.1343958,336039,28.0
1736814244.420888,336154,28.0
1736814266.9295402,336271,29.0
1736814283.4195883,336362,21.0
1736814305.6694753,336482,29.0
1736814325.6537302,336589,27.0
1736814348.9844625,336715,30.0
1736814375.051185,336843,27.0
1736814394.620463,336951,26.0
1736814417.3514397,337070,28.0
1736814444.2098942,337208,29.0
1736814465.045109,337319,27.0
1736814485.7475233,337430,27.0
1736814504.816017,337534,25.0
1736814526.100361,337650,28.0
1736814545.5692823,337753,24.0
1736814569.2792735,337880,32.0
1736814594.254176,338009,27.0
1736814613.5094857,338112,24.0
1736814635.7613409,338233,29.0
1736814653.6500056,338330,23.0
1736814675.8614507,338450,29.0
1736814699.732798,338579,32.0
1736814718.1495733,338678,24.0
1736814741.6905694,338807,30.0
1736814765.1812294,338927,25.0
1736814784.269671,339030,25.0
1736814808.339934,339134,27.0
1736814833.2386003,339265,31.0
1736814859.065403,339395,28.0
1736814879.1492093,339503,26.0
1736814899.720974,339616,27.0
1736814923.6038165,339741,31.0
1736814944.2074015,339846,26.0
1736814965.489478,339962,28.0
1736814989.5196645,340089,31.0
1736815010.1073716,340201,27.0
1736815031.8320396,340317,28.0
1736815052.3874164,340429,28.0
1736815069.7193701,340522,22.0
1736815088.5887158,340615,24.0
1736815111.2737868,340731,28.0
1736815139.1274564,340869,30.0
1736815158.8616755,340975,26.0
1736815179.3711698,341085,27.0
1736815197.6684947,341184,25.0
1736815219.2962515,341299,28.0
1736815239.76667,341410,27.0
1736815264.8763711,341541,29.0
1736815286.2043307,341651,28.0
1736815307.3906865,341767,28.0
1736815327.0531218,341872,25.0
1736815344.7627494,341968,22.0
1736815369.084646,342093,30.0
1736815405.838829,342217,28.0
1736815434.3593876,342359,31.0
1736815460.202045,342478,29.0
1736815500.1549375,342630,32.0
1736815522.1461058,342744,25.0
1736815544.0024803,342861,25.0
1736815563.8215106,342970,22.0
1736815585.9299128,343091,27.0
1736815608.1438239,343213,27.0
1736815629.9419405,343334,25.0
1736815654.5084462,343469,29.0
1736815683.740257,343625,28.0
1736815702.367213,343732,23.0
1736815727.5420728,343877,30.0
1736815752.6987374,344004,21.0
1736815777.5836644,344129,28.0
1736815798.4496236,344249,26.0
1736815820.9826615,344373,27.0
1736815845.5776734,344510,30.0
1736815870.335901,344654,30.0
1736815897.921661,344812,34.0
1736815930.3705513,344990,32.0
1736815958.0554125,345136,26.0
1736815985.181025,345264,29.0
1736816015.8730636,345378,28.0
1736816043.5590296,345494,28.0
1736816070.3819842,345592,27.0
1736816090.808085,345690,25.0
1736816114.2173443,345800,28.0
1736816141.1923554,345914,29.0
1736816166.5947738,346030,28.0
1736816189.270001,346135,27.0
1736816211.0306177,346222,24.0
1736816231.1762269,346328,26.0
1736816250.3197522,346431,25.0
1736816271.2951238,346541,27.0
1736816292.489312,346654,28.0
1736816313.8689058,346769,28.0
1736816335.4306355,346885,29.0
1736816356.4127395,346998,27.0
1736816377.9244735,347115,28.0
1736816400.3502843,347234,29.0
1736816428.7817934,347371,28.0
1736816455.986684,347504,29.0
1736816478.4145653,347619,29.0
1736816499.7574627,347734,28.0
1736816519.6645124,347842,26.0
1736816538.5736144,347943,24.0
1736816561.4158916,348066,32.0
1736816578.8572514,348162,22.0
1736816600.8883948,348278,28.0
1736816622.2909696,348393,28.0
1736816646.6072705,348520,32.0
1736816667.3085928,348629,27.0
1736816694.3629196,348753,30.0
1736816728.0404444,348875,30.0
1736816764.0873995,349020,29.0
1736816794.1468737,349147,30.0
1736816822.5195055,349281,24.0
1736816848.7337344,349423,31.0
1736816870.5276644,349544,26.0
1736816895.2454157,349678,29.0
1736816915.62512,349790,24.0
1736816943.8344219,349943,32.0
1736816976.566556,350107,31.0
1736817002.0448158,350248,31.0
1736817025.2921126,350376,28.0
1736817047.6264913,350497,26.0
1736817070.092014,350610,26.0
1736817093.4741943,350739,28.0
1736817117.255984,350869,29.0
1736817140.351697,350993,26.0
1736817171.6181004,351161,31.0
1736817200.2940943,351314,28.0
1736817220.5769546,351432,25.0
1736817244.683006,351568,28.0
1736817272.464976,351714,27.0
1736817293.018742,351827,25.0
1736817317.3040867,351959,29.0
1736817341.7492392,352092,29.0
1736817366.434862,352228,24.0
1736817389.2857118,352361,28.0
1736817411.9662795,352491,28.0
1736817435.2523873,352626,28.0
1736817462.1993482,352766,25.0
1736817483.3305793,352888,26.0
1736817512.2549348,353011,31.0
1736817540.506713,353114,28.0
1736817563.24187,353233,30.0
1736817583.1367476,353339,26.0
1736817605.8317003,353462,29.0
1736817636.1098373,353605,29.0
1736817661.2722013,353736,31.0
1736817688.1015618,353868,28.0
1736817708.6833363,353978,26.0
1736817730.9073412,354098,30.0
1736817751.4623969,354209,27.0
1736817775.5006108,354334,31.0
1736817798.1275456,354439,27.0
1736817819.6870058,354546,27.0
1736817841.5582542,354657,27.0
1736817862.9965265,354756,26.0
1736817882.8566365,354863,27.0
1736817904.7389874,354980,29.0
1736817926.6795244,355097,29.0
1736817957.390936,355230,28.0
1736817983.5348504,355343,26.0
1736818011.9281504,355486,32.0
1736818041.8639836,355628,25.0
1736818065.2908652,355755,26.0
1736818094.0810957,355886,29.0
1736818129.4826522,356016,26.0
1736818166.0584917,356150,32.0
1736818209.2230523,356288,28.0
1736818233.3416686,356418,29.0
1736818257.1829698,356544,27.0
1736818277.9408998,356655,24.0
1736818298.4054563,356768,23.0
1736818321.7179112,356892,26.0
1736818347.203975,357032,30.0
1736818369.3828719,357155,27.0
1736818393.9221702,357290,29.0
1736818413.3959072,357397,23.0
1736818434.5469003,357513,25.0
1736818463.6863976,357643,31.0
1736818486.0085657,357761,28.0
1736818517.2381384,357904,31.0
1736818543.6351726,358026,32.0
1736818578.3017082,358163,32.0
1736818617.0075135,358300,25.0
1736818649.112526,358439,27.0
1736818672.547377,358553,24.0
1736818696.8596697,358677,25.0
1736818719.4472246,358804,27.0
1736818741.0471587,358928,25.0
1736818766.1183228,359070,30.0
1736818789.720011,359203,27.0
1736818818.8916793,359359,28.0
1736818843.6143525,359495,29.0
1736818868.5334518,359637,30.0
1736818892.9747455,359773,29.0
1736818920.565285,359932,32.0
1736818949.8255439,360084,26.0
1736818973.0826752,360218,28.0
1736818995.4816704,360347,26.0
1736819019.3483548,360485,29.0
1736819045.1364143,360631,31.0
1736819074.2746027,360787,29.0
1736819099.0348032,360929,31.0
1736819126.3591108,361078,28.0
1736819148.9110937,361203,27.0
1736819181.0597157,361322,28.0
1736819208.8395817,361449,28.0
1736819252.5755193,361603,32.0
1736819280.8577034,361722,28.0
1736819302.8381944,361829,26.0
1736819326.6992464,361947,25.0
1736819345.795388,362048,24.0
1736819371.2053397,362182,32.0
1736819397.7721207,362313,27.0
1736819420.3773315,362433,29.0
1736819446.778644,362567,28.0
1736819467.175031,362675,26.0
1736819490.911864,362799,30.0
1736819521.258858,362947,32.0
1736819545.965389,363066,25.0
1736819571.6981404,363159,25.0
1736819603.2832463,363269,28.0
1736819627.9019847,363390,27.0
1736819654.2492776,363516,27.0
1736819693.8812485,363620,28.0
1736819722.901596,363732,28.0
1736819749.9402363,363842,25.0
1736819783.8261635,363980,32.0
1736819810.8895996,364117,31.0
1736819834.5779183,364240,26.0
1736819860.4568667,364378,31.0
1736819886.2534525,364517,30.0
1736819911.277281,364651,29.0
1736819936.747709,364790,30.0
1736819960.2403598,364917,28.0
1736819985.0292587,365047,28.0
1736820007.0982893,365166,26.0
1736820033.7461033,365309,32.0
1736820062.1833673,365448,30.0
1736820096.3307319,365609,29.0
1736820120.2139533,365739,29.0
1736820144.7740033,365869,29.0
1736820168.5088398,366002,29.0
1736820193.2402315,366144,30.0
1736820217.4848652,366274,29.0
1736820242.2642908,366413,30.0
1736820268.3786001,366556,31.0
1736820296.917144,366708,26.0
1736820317.6898975,366826,25.0
1736820342.9748993,366967,30.0
1736820367.1628282,367108,30.0
1736820391.995828,367244,23.0
1736820411.2439947,367354,23.0
1736820435.0079107,367483,28.0
1736820456.3884132,367603,26.0
1736820479.5033402,367730,28.0
1736820499.5369024,367841,25.0
1736820522.0714238,367965,28.0
1736820549.3150997,368114,33.0
1736820573.5718105,368251,30.0
1736820594.3500838,368371,25.0
1736820618.106347,368510,29.0
1736820645.3470922,368647,25.0
1736820664.7110162,368757,23.0
1736820695.8596277,368864,29.0
1736820726.5967264,368963,26.0
1736820747.5813155,369074,25.0
1736820775.884836,369208,30.0
1736820807.8762636,369318,28.0
1736820843.169024,369412,26.0
1736820875.1933725,369524,28.0
1736820901.0355546,369635,25.0
1736820929.5116568,369749,27.0
1736820953.9217997,369857,25.0
1736820978.9314241,369984,29.0
1736821002.422221,370107,27.0
1736821027.6224263,370240,29.0
1736821049.8776762,370354,25.0
1736821075.1475406,370488,29.0
1736821099.9097476,370598,26.0
1736821122.2404687,370704,24.0
1736821151.1043406,370812,26.0
1736821172.4052517,370928,25.0
1736821204.1376286,371062,30.0
1736821234.7849,371207,26.0
1736821259.4340277,371336,28.0
1736821285.308078,371470,29.0
1736821305.0763497,371557,20.0
1736821329.1882923,371667,24.0
1736821359.0574403,371763,28.0
1736821385.1110704,371837,25.0
1736821414.235862,371940,28.0
1736821436.9203358,372036,26.0
1736821472.5782907,372138,26.0
1736821515.918175,372279,31.0
1736821547.4859924,372398,27.0
1736821570.1560287,372494,22.0
1736821602.9178548,372603,27.0
1736821630.8860073,372727,29.0
1736821665.7479458,372838,28.0
1736821692.1848886,372957,27.0
1736821715.7019997,373080,27.0
1736821737.511582,373196,24.0
1736821760.9826026,373320,27.0
1736821792.1623049,373438,28.0
1736821820.3024764,373563,29.0
1736821847.9286516,373674,26.0
1736821881.0421638,373805,32.0
1736821911.9332013,373920,27.0
1736821940.5562954,374043,28.0
1736821990.3153803,374188,30.0
1736822014.0583327,374295,23.0
1736822044.295622,374417,28.0
1736822072.7925656,374555,30.0
1736822099.9511719,374684,29.0
1736822130.0591366,374834,33.0
1736822154.6572175,374955,27.0
1736822180.1493154,375083,29.0
1736822205.5580251,375212,29.0
1736822241.045217,375339,30.0
1736822278.240317,375439,30.0
1736822301.572744,375534,28.0
1736822327.131579,375620,29.0
1736822347.2050436,375704,25.0
1736822369.5679393,375798,29.0
1736822391.7438943,375903,30.0
1736822413.1074042,376004,29.0
1736822434.3145423,376103,28.0
1736822461.8169138,376195,29.0
1736822490.3955739,376280,29.0
1736822511.3703506,376378,28.0
1736822536.1194527,376478,30.0
1736822565.5482788,376560,31.0
1736822590.2208421,376667,31.0
1736822611.7946832,376765,27.0
1736822636.0525653,376870,29.0
1736822660.3831224,376975,29.0
1736822685.1086743,377074,30.0
1736822709.8371165,377180,25.0
1736822728.7420757,377266,24.0
1736822754.4539423,377366,30.0
1736822778.9228098,377463,28.0
1736822802.3625653,377563,28.0
1736822827.4839244,377656,29.0
1736822849.9378834,377755,29.0
1736822871.5458052,377836,25.0
1736822894.2292402,377927,26.0
1736822911.6240904,377999,20.0
1736822932.8527405,378082,25.0
1736822954.595665,378168,24.0
1736822988.3503242,378239,26.0
1736823013.3185062,378331,29.0
1736823035.0203838,378430,29.0
1736823061.1108308,378522,29.0
1736823089.0709205,378606,25.0
1736823111.2964754,378727,26.0
1736823140.3499181,378863,30.0
1736823166.4828095,378965,23.0
1736823188.8658712,379073,24.0
1736823218.8736577,379183,26.0
1736823245.2181144,379313,29.0
1736823269.4430726,379440,26.0
1736823294.4546788,379570,28.0
1736823323.95917,379692,28.0
1736823352.0713925,379835,31.0
1736823387.9481595,379991,28.0
1736823414.6396892,380113,27.0
1736823440.5183876,380252,30.0
1736823464.9121861,380374,27.0
1736823492.4725733,380513,31.0
1736823514.9749465,380632,25.0
1736823540.3702319,380751,26.0
1736823566.153188,380885,28.0
1736823591.0266051,381007,27.0
1736823618.3767157,381131,27.0
1736823641.3781886,381252,27.0
1736823663.251989,381377,26.0
1736823688.4702232,381500,27.0
1736823710.6595683,381613,24.0
1736823731.8976786,381722,23.0
1736823758.7577472,381849,27.0
1736823783.6807215,381976,28.0
1736823809.3816493,382095,26.0
1736823835.8790493,382224,28.0
1736823862.719121,382351,29.0
1736823882.0860562,382459,22.0
1736823905.976132,382579,25.0
1736823934.1252499,382721,31.0
1736823962.6382656,382870,31.0
1736823986.6837494,382999,28.0
1736824013.3445103,383141,30.0
1736824039.1133988,383277,28.0
1736824057.4696496,383376,21.0
1736824081.7432206,383508,27.0
1736824107.4062881,383642,30.0
1736824132.0792778,383768,27.0
1736824156.5067112,383898,27.0
1736824184.669941,384047,30.0
1736824215.1956108,384186,24.0
1736824243.3050325,384325,31.0
1736824271.9533284,384467,31.0
1736824300.0836658,384607,25.0
1736824324.6644413,384734,27.0
1736824349.6919355,384864,28.0
1736824376.5140965,385003,30.0
1736824399.797245,385128,26.0
1736824423.7905989,385257,28.0
1736824447.65841,385383,26.0
1736824473.0164857,385517,28.0
1736824496.4809117,385643,27.0
1736824526.385992,385796,27.0
1736824548.0965407,385912,24.0
1736824571.230826,386038,27.0
1736824596.0712826,386172,29.0
1736824618.902737,386296,26.0
1736824645.825341,386443,30.0
1736824678.0455837,386606,30.0
1736824705.6729212,386756,32.0
1736824729.68082,386881,26.0
1736824760.1480117,387040,29.0
1736824785.1010997,387176,30.0
1736824809.4758487,387309,27.0
1736824835.1860445,387447,30.0
1736824861.3303142,387588,30.0
1736824885.326945,387720,28.0
1736824910.141385,387856,28.0
1736824936.3079355,387987,29.0
1736824959.9238634,388121,28.0
1736824984.9357889,388263,30.0
1736825009.6358852,388404,30.0
1736825032.8907702,388538,28.0
1736825060.0916257,388672,30.0
1736825086.9926112,388799,28.0
1736825110.8880565,388925,25.0
1736825133.797698,389046,28.0
1736825163.771963,389202,33.0
1736825198.074175,389344,24.0
1736825226.501647,389484,31.0
1736825256.0346956,389608,28.0
1736825282.391366,389740,29.0
1736825310.0782883,389880,31.0
1736825333.9643548,390003,26.0
1736825354.4383886,390111,21.0
1736825381.4640665,390253,30.0
1736825414.0145876,390411,27.0
1736825444.948982,390572,28.0
1736825471.6202426,390712,24.0
1736825495.5894117,390840,28.0
1736825517.1023912,390959,25.0
1736825539.9525177,391087,26.0
1736825566.9391713,391240,30.0
1736825599.0414066,391404,30.0
1736825626.4081154,391557,33.0
1736825649.2830853,391684,27.0
1736825673.0922768,391815,27.0
1736825701.9038787,391956,30.0
1736825731.7159762,392102,27.0
1736825758.3347313,392235,30.0
1736825784.1915107,392369,29.0
1736825808.5328228,392499,27.0
1736825829.6516314,392610,23.0
1736825856.0131984,392749,30.0
1736825877.8200812,392866,25.0
1736825904.682871,393008,30.0
1736825931.3155818,393150,31.0
1736825957.5754716,393291,31.0
1736825982.4603407,393421,28.0
1736826003.3738782,393530,23.0
1736826028.6979845,393665,29.0
1736826050.4221454,393780,24.0
1736826076.170181,393917,29.0
1736826108.6700869,394088,32.0
1736826133.0978196,394221,28.0
1736826159.1353998,394364,31.0
1736826181.1296217,394486,25.0
1736826203.9267926,394615,27.0
1736826226.499541,394742,27.0
1736826250.496274,394873,28.0
1736826275.8734407,395015,30.0
1736826302.0089476,395159,30.0
1736826325.7019072,395290,28.0
1736826352.240904,395436,31.0
1736826377.060017,395571,29.0
1736826401.83835,395710,29.0
1736826429.5588949,395854,25.0
1736826454.630453,395992,29.0
1736826477.9810147,396124,27.0
1736826503.341415,396267,31.0
1736826525.7216728,396392,29.0
1736826554.5967214,396553,34.0
1736826585.017392,396712,28.0
1736826609.0324118,396844,28.0
1736826632.6765642,396974,28.0
1736826658.5212948,397117,31.0
1736826679.5123575,397236,24.0
1736826704.4720936,397376,29.0
1736826729.9055614,397518,30.0
1736826750.145354,397632,23.0
1736826773.136234,397755,26.0
1736826799.3810422,397902,31.0
1736826826.715929,398055,32.0
1736826852.0690875,398192,29.0
1736826871.5180953,398300,22.0
1736826899.6466694,398447,31.0
1736826922.9804904,398566,25.0
1736826951.2318213,398721,34.0
1736826984.1517196,398885,29.0
1736827011.2794914,399036,31.0
1736827036.5027018,399177,30.0
1736827062.3850334,399316,30.0
1736827095.6690426,399490,33.0
1736827118.8646297,399619,26.0
1736827143.016365,399752,28.0
1736827170.3044748,399904,31.0
1736827200.0582662,400057,27.0
1736827225.2716374,400198,30.0
1736827250.7169018,400339,30.0
1736827274.3450506,400472,27.0
1736827296.5801072,400595,25.0
1736827321.571845,400731,29.0
1736827344.1895003,400859,27.0
1736827372.9991195,401018,35.0
1736827405.9648018,401191,31.0
1736827428.4018183,401317,26.0
1736827457.47112,401478,33.0
1736827485.660467,401625,25.0
1736827511.1963625,401765,31.0
1736827533.6979108,401891,28.0
1736827555.6367745,402013,25.0
1736827581.840226,402160,30.0
1736827611.4832437,402315,28.0
1736827639.3590271,402472,32.0
1736827671.1929748,402642,31.0
1736827703.379296,402809,31.0
1736827727.6982486,402938,28.0
1736827752.9171274,403072,29.0
1736827780.5132182,403221,32.0
1736827805.742201,403351,29.0
1736827833.1939163,403483,30.0
1736827859.2006335,403612,28.0
1736827887.547037,403759,32.0
1736827923.550375,403939,34.0
1736827949.9968035,404077,30.0
1736827975.7802856,404214,28.0
1736828004.149306,404364,26.0
1736828031.3900297,404516,32.0
1736828058.590042,404668,31.0
1736828091.7718022,404836,31.0
1736828117.1459324,404977,30.0
1736828149.1011155,405152,37.0
1736828184.4024103,405330,31.0
1736828209.20296,405466,30.0
1736828230.3395767,405584,23.0
1736828256.6015902,405731,31.0
1736828286.7042265,405890,29.0
1736828310.456737,406024,27.0
1736828338.5546749,406171,32.0
1736828367.8543897,406331,34.0
1736828396.3557022,406469,23.0
1736828422.6033485,406615,31.0
1736828447.6600938,406752,30.0
1736828472.5633354,406887,28.0
1736828496.0655582,407008,25.0
1736828523.3817298,407153,30.0
1736828547.9488358,407275,27.0
1736828572.5042846,407412,29.0
1736828595.9713943,407542,27.0
1736828618.918559,407663,25.0
1736828648.0907915,407816,34.0
1736828678.354432,407967,26.0
1736828702.4134722,408097,28.0
1736828728.5250762,408244,31.0
1736828751.6311073,408368,27.0
1736828778.9480503,408515,31.0
1736828800.5554419,408632,25.0
1736828824.0103986,408759,27.0
1736828847.661332,408893,29.0
1736828872.0619543,409028,28.0
1736828899.4028804,409181,33.0
1736828922.6645644,409310,27.0
1736828951.0102901,409469,34.0
1736828976.5729694,409611,31.0
1736829001.9822667,409753,29.0
1736829028.0539072,409894,30.0
1736829054.251062,410039,30.0
1736829083.9611392,410193,28.0
1736829108.3203206,410322,28.0
1736829136.996929,410483,34.0
1736829168.9769,410645,30.0
1736829196.1927161,410790,31.0
1736829219.1217875,410916,27.0
1736829244.52056,411057,30.0
1736829272.7564063,411211,32.0
1736829307.6213236,411383,31.0
1736829341.214265,411552,31.0
1736829363.6841717,411673,25.0
1736829388.599347,411804,29.0
1736829415.788251,411950,31.0
1736829441.1198459,412081,28.0
1736829465.5791712,412205,27.0
1736829492.7188315,412339,30.0
1736829522.2806513,412493,33.0
1736829556.0047586,412661,31.0
1736829582.7987638,412801,31.0
1736829611.0893378,412950,33.0
1736829633.9097552,413070,26.0
1736829654.5908847,413178,23.0
1736829677.7077725,413303,26.0
1736829703.6675994,413442,31.0
1736829735.644875,413607,31.0
1736829763.1293395,413751,25.0
1736829785.5512593,413875,27.0
1736829807.4568498,413999,26.0
1736829835.07882,414144,30.0
1736829859.0510573,414270,27.0
1736829884.2832937,414412,29.0
1736829911.6830568,414566,33.0
1736829935.3443985,414697,28.0
1736829963.9886718,414855,34.0
1736829986.3295457,414977,25.0
1736830009.443814,415107,26.0
1736830030.399441,415224,23.0
1736830056.5480564,415372,32.0
1736830081.8753493,415506,29.0
1736830107.9789422,415632,28.0
1736830131.6685889,415759,26.0
1736830159.165478,415903,32.0
1736830185.1673498,416038,30.0
1736830209.7985532,416169,27.0
1736830235.1834602,416304,29.0
1736830261.267499,416442,30.0
1736830286.7145467,416578,29.0
1736830313.7113757,416723,32.0
1736830348.3088818,416898,32.0
1736830374.4674218,417043,29.0
1736830405.6205978,417206,29.0
1736830429.244674,417338,27.0
1736830456.94919,417492,33.0
1736830481.8842142,417623,27.0
1736830507.1989443,417750,28.0
1736830525.960559,417852,22.0
1736830552.501707,417995,31.0
1736830579.5903447,418141,30.0
1736830611.2804198,418291,28.0
1736830636.7720373,418434,30.0
1736830662.609194,418574,28.0
1736830690.6184347,418723,26.0
1736830716.2682562,418865,30.0
1736830737.4188552,418977,24.0
1736830760.3419647,419103,26.0
1736830783.2331724,419229,27.0
1736830805.6082895,419349,27.0
1736830825.4777257,419452,22.0
1736830849.2865684,419582,27.0
1736830873.8415236,419719,29.0
1736830892.9300425,419826,22.0
1736830916.2380066,419955,27.0
1736830939.4155269,420085,27.0
1736830962.1602268,420212,27.0
1736830985.1971955,420339,27.0
1736831008.8535101,420471,27.0
1736831035.0230298,420618,29.0
1736831065.3123317,420776,28.0
1736831086.2560074,420894,24.0
1736831107.8101065,421013,25.0
1736831130.6157503,421142,27.0
1736831160.3675096,421306,36.0
1736831193.6258397,421477,30.0
1736831214.8312306,421594,25.0
1736831245.8675737,421760,31.0
1736831267.045715,421878,27.0
1736831291.4143333,422006,27.0
1736831319.762182,422162,33.0
1736831352.7659388,422334,33.0
1736831379.8319428,422483,32.0
1736831404.8329504,422614,29.0
1736831432.1249425,422756,31.0
1736831458.406084,422894,31.0
1736831485.0965784,423036,30.0
1736831510.3916497,423169,30.0
1736831535.5096405,423303,30.0
1736831561.3947031,423442,30.0
1736831586.1585357,423570,28.0
1736831611.2406905,423702,28.0
1736831638.4083133,423847,31.0
1736831660.22568,423963,23.0
1736831684.512242,424093,28.0
1736831711.726298,424236,31.0
1736831735.500858,424363,28.0
1736831762.0457032,424503,30.0
1736831789.2681437,424645,30.0
1736831818.6073813,424802,27.0
1736831840.4915035,424924,25.0
1736831863.8131206,425055,29.0
1736831891.3947496,425207,32.0
1736831915.6674025,425341,27.0
1736831946.4818058,425500,29.0
1736831972.74407,425648,31.0
1736832003.4079146,425804,29.0
1736832026.5508263,425931,27.0
1736832052.2817383,426074,30.0
1736832079.3694386,426224,32.0
1736832104.7741284,426365,29.0
1736832134.0727286,426521,29.0
1736832159.7459936,426663,30.0
1736832182.6578918,426792,27.0
1736832208.8563318,426937,30.0
1736832244.4763627,427099,35.0
1736832280.8487504,427250,27.0
1736832307.2996082,427372,27.0
1736832337.067177,427514,25.0
1736832369.4402301,427674,30.0
1736832389.3980453,427781,22.0
1736832417.1237202,427922,30.0
1736832443.984832,428055,29.0
1736832472.8147328,428212,34.0
1736832499.8081782,428352,30.0
1736832523.203191,428479,27.0
1736832552.5028057,428599,27.0
1736832576.4094956,428722,27.0
1736832602.7161684,428852,27.0
1736832629.6107435,428978,29.0
1736832657.7362225,429116,30.0
1736832680.1956446,429231,24.0
1736832703.228656,429351,26.0
1736832731.1908262,429495,30.0
1736832761.133577,429637,25.0
1736832790.5166962,429789,33.0
1736832816.7590272,429921,29.0
1736832837.4235604,430026,22.0
1736832861.3511698,430150,27.0
1736832890.3533342,430280,28.0
1736832924.108979,430437,30.0
1736832949.6464412,430560,28.0
1736832979.5387323,430714,33.0
1736833016.0829039,430894,31.0
1736833046.4796627,431052,28.0
1736833075.1397223,431209,33.0
1736833106.2356899,431373,30.0
1736833131.0950212,431511,28.0
1736833155.2000225,431647,28.0
1736833181.523131,431792,30.0
1736833210.9745407,431946,28.0
1736833236.1730313,432085,29.0
1736833262.9036682,432231,31.0
1736833287.701963,432369,29.0
1736833312.5120096,432507,28.0
1736833340.656408,432663,33.0
1736833366.2489758,432801,30.0
1736833388.8234394,432923,26.0
1736833413.2930942,433058,28.0
1736833438.6010303,433195,30.0
1736833465.7813776,433340,31.0
1736833488.9447184,433464,25.0
1736833524.1037946,433632,35.0
1736833562.0601974,433787,26.0
1736833589.9772177,433931,31.0
1736833614.3932588,434060,28.0
1736833642.860059,434210,32.0
1736833673.607755,434373,29.0
1736833692.5132818,434476,21.0
1736833718.2733135,434619,30.0
1736833741.881411,434750,28.0
1736833767.058145,434893,30.0
1736833792.1872308,435027,29.0
1736833816.8295453,435163,29.0
1736833841.0057502,435296,29.0
1736833863.7322357,435424,26.0
1736833887.3989382,435557,29.0
1736833910.186221,435686,27.0
1736833935.727665,435825,30.0
1736833961.572926,435969,30.0
1736833991.9383957,436131,33.0
1736834023.6845381,436296,29.0
1736834047.2855325,436425,27.0
1736834072.262901,436562,30.0
1736834099.9600337,436714,30.0
1736834138.1114423,436898,33.0
1736834171.8324172,437059,30.0
1736834199.8789797,437208,33.0
1736834231.5408034,437366,29.0
1736834256.405345,437499,28.0
1736834281.76667,437630,27.0
1736834313.1913254,437788,29.0
1736834339.2251027,437910,27.0
1736834366.920881,438036,28.0
1736834396.6602154,438102,25.0
1736834424.507015,438191,27.0
1736834446.1226504,438293,26.0
1736834476.2239583,438410,30.0
1736834496.0515385,438506,26.0
1736834520.6774123,438626,32.0
1736834542.7599208,438738,29.0
1736834563.4312546,438836,27.0
1736834587.8381214,438958,32.0
1736834609.5752354,439068,30.0
1736834631.9320195,439180,31.0
1736834655.0736697,439292,31.0
1736834680.4750993,439408,32.0
1736834708.480997,439535,31.0
1736834727.6259382,439632,25.0
1736834751.3458045,439747,31.0
1736834775.9715073,439866,27.0
1736834794.3972356,439956,23.0
1736834818.8041768,440077,33.0
1736834840.613652,440187,29.0
1736834865.043831,440312,33.0
1736834891.1188421,440443,35.0
1736834917.518101,440557,29.0
1736834941.7508502,440665,31.0
1736834968.5716808,440778,27.0
1736834986.1623623,440866,22.0
1736835006.4451017,440972,28.0
1736835026.6211658,441072,27.0
1736835047.783161,441180,29.0
1736835072.1277006,441301,32.0
1736835101.784266,441435,31.0
1736835122.8895564,441540,29.0
1736835146.4872289,441627,26.0
1736835170.5575342,441726,30.0
1736835193.0821207,441829,29.0
1736835215.7225718,441936,29.0
1736835234.4504228,442027,24.0
1736835257.30186,442132,29.0
1736835279.9188166,442233,28.0
1736835302.931976,442334,28.0
1736835331.519608,442452,33.0
1736835363.5059955,442566,30.0
1736835390.527373,442677,33.0
1736835414.6928418,442787,30.0
1736835440.6858625,442893,30.0
1736835463.6420598,442992,28.0
1736835488.1854467,443101,31.0
1736835511.902724,443205,29.0
1736835532.915202,443306,28.0
1736835553.2488632,443409,27.0
1736835576.4555736,443525,32.0
1736835595.6692736,443620,26.0
1736835616.3976212,443723,28.0
1736835637.0455208,443827,28.0
1736835653.7237458,443910,23.0
1736835676.1215813,444022,30.0
1736835703.5702689,444152,32.0
1736835732.1284602,444272,30.0
1736835755.7809484,444379,29.0
1736835779.2498648,444493,31.0
1736835801.5066812,444606,30.0
1736835824.2140238,444722,31.0
1736835843.8978145,444823,26.0
1736835864.724327,444928,27.0
1736835886.050069,445036,29.0
1736835910.894169,445120,25.0
1736835937.4430702,445224,32.0
1736835964.3047035,445324,30.0
1736835996.9809167,445409,29.0
1736836031.0378354,445486,26.0
1736836060.180775,445595,28.0
1736836084.4637527,445682,27.0
1736836109.383952,445759,25.0
1736836140.1757197,445866,32.0
1736836174.4613488,445982,30.0
1736836200.3857214,446069,20.0
1736836230.411541,446165,31.0
1736836257.3685806,446268,31.0
1736836287.0273027,446379,33.0
1736836317.3135755,446506,32.0
1736836343.7528663,446627,34.0
1736836370.310666,446746,30.0
1736836393.2691658,446855,30.0
1736836412.9763424,446950,26.0
1736836432.5271423,447043,26.0
1736836452.5970776,447139,27.0
1736836475.9366882,447250,31.0
1736836497.6011631,447351,28.0
1736836520.750224,447457,30.0
1736836543.1527832,447557,28.0
1736836569.7265499,447673,33.0
1736836599.500012,447791,31.0
1736836624.68955,447911,34.0
1736836645.9917326,448009,22.0
1736836670.9277873,448129,33.0
1736836697.7552705,448250,30.0
1736836716.2409542,448342,25.0
1736836737.329695,448447,29.0
1736836757.1635125,448547,27.0
