Wall time,Step,Value
1736912390.449145,810396,34.0
1736912667.3277647,811718,37.0
1736913059.6868665,813614,23.0
1736913332.34584,814936,34.0
1736913779.7449772,817015,31.0
1736914036.6772182,818156,29.0
1736914060.6456623,818254,29.0
1736914175.5651472,818783,32.0
1736914201.10801,818889,30.0
1736914376.66196,819700,28.0
1736914470.063747,820117,27.0
1736914495.5980585,820233,34.0
1736914517.1992266,820330,28.0
1736914900.3335109,822078,28.0
1736915071.386159,822794,32.0
1736915101.3057508,822926,37.0
1736915201.211869,823408,34.0
1736915245.7001874,823625,31.0
1736915464.7506123,824646,34.0
1736915559.4730198,825061,28.0
1736915630.1675482,825394,32.0
1736916320.793942,828311,33.0
1736916351.2353494,828435,36.0
1736916601.8960261,829499,33.0
1736916677.6668081,829836,32.0
1736916775.180762,830305,32.0
1736916842.6656995,830639,30.0
1736917092.5863423,831793,31.0
1736917113.2340534,831895,27.0
1736917136.0483978,832007,32.0
1736917161.0516822,832130,33.0
1736917306.1358457,832686,28.0
1736917451.9197133,833392,35.0
1736917546.4149683,833856,31.0
1736917593.5431159,834093,33.0
1736918001.070588,836069,33.0
1736918147.6158888,836790,30.0
1736918168.471127,836894,29.0
1736918372.086439,837873,31.0
1736918521.088942,838600,32.0
1736918831.8137853,840126,30.0
1736919004.0579157,840948,31.0
1736919307.3795493,842195,34.0
1736919781.3903458,844198,29.0
1736919962.844686,845047,23.0
1736920568.4555042,847736,33.0
1736920751.012011,848509,35.0
1736920924.6964033,849130,25.0
1736921000.3035328,849445,31.0
1736921785.361038,852722,27.0
1736921812.5604758,852812,30.0
1736922201.5465856,854533,30.0
1736922225.60992,854635,30.0
1736922468.2833714,855693,29.0
1736922538.95426,855996,33.0
1736922588.3533027,856222,35.0
1736922876.8431394,857484,32.0
1736923028.6242135,858128,32.0
1736923104.8550904,858488,30.0
1736923227.0609152,858987,32.0
1736923596.5029469,860743,33.0
1736923650.6315184,861002,32.0
1736923676.7702312,861120,28.0
1736923778.2268438,861618,31.0
1736923856.910715,861994,26.0
1736923914.0974977,862262,33.0
1736924260.4081535,863949,36.0
1736924363.746471,864452,32.0
1736924656.2672691,865832,35.0
1736924729.9813657,866196,30.0
1736925224.0477486,868619,32.0
1736925435.4582012,869482,33.0
1736942857.2355018,950438,34.0
1736942886.7520304,950577,34.0
1736943159.0385692,951921,28.0
1736943848.8577356,955033,30.0
1736943993.027752,955804,32.0
1736944472.8008862,958355,25.0
1736945108.711662,961754,32.0
1736945168.114954,962070,33.0
1736945684.2601662,964818,33.0
1736945708.9486,964960,31.0
1736945818.3731024,965566,34.0
1736945927.4498496,966137,30.0
1736946455.5979378,968905,29.0
1736946618.6943514,969798,30.0
1736946642.6465845,969932,30.0
1736947760.1081161,976003,29.0
1736947989.7815945,977251,31.0
1736948227.0105667,978563,35.0
1736948259.599872,978740,32.0
1736948718.8342202,981309,34.0
1736948952.2132494,982577,32.0
1736949088.2562337,983336,31.0
1736949199.6818676,983956,28.0
1736949540.0113726,985769,29.0
1736949835.9750707,987421,30.0
1736949923.3113816,987886,32.0
1736949966.506034,988118,29.0
1736950072.505774,988652,35.0
1736950255.8459597,989620,27.0
1736951172.8204706,994252,36.0
1736951611.0391364,996547,35.0
1736951676.0376687,996898,32.0
1736951818.582894,997656,36.0
1736951848.06321,997805,35.0
1736951900.2430043,998070,30.0
1736952264.7288387,999992,31.0
1736952435.2570825,1000866,30.0
1736952966.911184,1003667,32.0
1736953010.1455028,1003899,31.0
1736953055.570028,1004141,33.0
1736953299.2665548,1005446,30.0
1736953364.6449597,1005792,29.0
1736953736.7360191,1007790,32.0
1736953866.7634466,1008483,34.0
1736954171.482288,1010093,31.0
1736954476.9251325,1011696,28.0
1736954631.6540155,1012528,30.0
1736954845.9212797,1013671,30.0
1736955194.1591442,1015489,31.0
1736955240.432006,1015734,32.0
1736955283.6395254,1015967,31.0
1736955490.714401,1017066,33.0
1736955641.1132925,1017864,33.0
